comment,date,class
Was a demo lock for season 4 but none of us have tried it out yet. I’ve read the buffs to Implosion and Imp Gang Boss have made keys better after the dog nerf. I think it’s single target took a big hit with the new talents tho.,"Nov 10, 2022 10:24 am",Warlock
"Since I’ve tried it out, I’ll give some feedback: Demo’s hard to judge because you need to be 70 since it’s heavy reliant on tyrant damage and the other capstones whereas Destro and Aff have viable capstone legendary combinations. Demo still feels good in my opinion and has good potential, just needs the other capstones to reach the full single target damage (which I could be totally wrong in my thought process that it’s single target would become viable then). The downside of it is that it’s best single target damage build includes Nether Portal which, in my opinion, is the worse warlock spell out there. Theory and lore wise, amazing! Actual application feels awful since you have to complete change your normal rotation with it to get the best value out of it and even then, it’s damage is crap compared to other 3 minute cooldowns.","Nov 11, 2022 8:08 am",Warlock
"Destro and Aff feel great in general (in my opinion) though so if you are wanting to return to your warlock, you have options on how you want to play with either DOT damage or hurling big chaos bolts (there’s even a build that makes it so incinerate does good damage too which is a lot of fun, especially in keys)","Nov 11, 2022 8:57 am",Warlock
TLDR: Demo require 70 to fully get the feel on how the spec is going to perform while Aff and Derstro you can already kind of get a feel on which are both fun and enjoyable. So it depends on if you want to do DOT DPS or Big Chaos Bolts (or big incinerate) damage at the moment.,"Nov 11, 2022 12:52 pm",Warlock
"Wait thats the one that has a chance to summon a pit lord, tho? Sounds like fun.
Demo looks interesting and fun to play, I think I could get behind it. Will have to look at some vids of it on Beta. Definitely holding out hope its good.","Nov 11, 2022 8:04 pm",Warlock
"I was always a Fan of Destro, even went through the pains of leveling him fully as Destro back in TBC. I know its great at cleave and 2 targets fights usually, but how is it do with Aoe/trash packs in Mythics?","Nov 12, 2022 3:44 am",Warlock
"Affliction is the bane of my existence, I dont know why. I could just never get it to do decent numbers. Even once they removed snapshot and everyone said its the easiest spec of them all. I think if Aff was the goto spec for all content, my lock would stay shelved.","Nov 12, 2022 3:46 am",Warlock
"Yeah it sounds like fun, until you play it, then it’s just bleh.","Nov 12, 2022 4:16 am",Warlock
I’m still giving hope that reign of tyranny & nether portal will sync well together… really not trying to go gulliotine route.,"Nov 12, 2022 4:18 am",Warlock
"The big problem with Nether Portal is the rotation. Instead of using the usual casting of 3 Shadowbolts then Hand of Guldan, you cast Shadowbolt - Hand- Shadowbolt- Hand, etc.","Nov 12, 2022 4:22 am",Warlock
"Basically, its a messy rotation that’s counter-intuitive to how you normally play Demo.","Nov 12, 2022 4:30 am",Warlock
"Warlock won’t bring anything to M+ in terms of utility, the only reason someone might bring a warlock is for cheese (if any), and if the warlock offers high damage. But everything else is kind of whatever really. If you can bring classes with B-rez, Heroism/bloodlust, or anything else it would be significantly better.","Nov 12, 2022 4:48 am",Warlock
"Warlocks will generally be wanted for raid for health stones and sometimes gateways to get around certain mechanics. Plus Warlocks do consistent damage, and have burst windows. Some are better at aoe than ST though, which may be a trade off.","Nov 12, 2022 4:57 am",Warlock
"If damage is meager, they may just bring one lock to raid.","Nov 12, 2022 5:26 am",Warlock
"Seems kind of weird. But I guess if you go that ramp route it may not be worthwhile.
I usually go Grimoire Felguard, Doggos, Tyrant, then start pumping imps, then power siphon–> 2 demon bolts, then pump out more imps, if any free cast of doggos toss em out as they come back. By that point you can just build up. Idk If I’d open with 3 shadowbolts but to each their own.","Nov 12, 2022 5:42 am",Warlock
lol… what?,"Nov 12, 2022 7:22 am",Warlock
"Warlocks bring Brez, which is highly desired in M+. You simply don’t queue without it.","Nov 12, 2022 7:38 am",Warlock
At the average range it will be much better to be a Brez class than a Heroism class because then you don’t have to compete against a million evokers for the Heroism spot in a group.,"Nov 12, 2022 7:45 am",Warlock
"There are at least 3-4 different re-colors for fel guards already out in the world, for love of fel, can blizz at least give us a few re-colors as glyph options, freaking water ele’s have like 8 different re-colors /end","Nov 13, 2022 5:33 pm",Warlock
I’ve been making this argument for months & it’s going into deaf ears.,"Nov 13, 2022 8:45 pm",Warlock
"Really sucks when your Demins won’t match your Transmog, i was just thinking about this.","Nov 13, 2022 8:55 pm",Warlock
