comment,date,class
"Dont you worry about energy, we’re good!","Nov 17, 2022 3:31 pm",Druid
New balance druid here - if Rejuv and Swiftment are in the basic druid talent section why do they break moonkin form? Do I need another talent for that? I did a quick scan and couldnt find one.,"Nov 17, 2022 2:21 pm",Druid
"They just do. The only one that doesn’t break it is Regrowth. I wish I could use them in other forms, but not possible atm.","Nov 17, 2022 2:36 pm",Druid
"Love it love it, that’s awesome","Nov 17, 2022 3:30 pm",Druid
im new to resto druid and tinkering around with the spec. I see this moonkin form and kinda dont get it? is it suppose to be used like a defensive cooldown or is there something else im missing about it. Pretty much every heal kicks me out of the form so im wondering if there is another use to it im missing since i could easily just switch to bear form and get better defense,"Nov 13, 2022 9:56 am",Druid
Oh moonkin form is purely for doing dmg with astral spells like starfire and starsurge.,"Nov 13, 2022 10:23 am",Druid
i knew there had to be something else i was missing …thx,"Nov 13, 2022 4:18 pm",Druid
"Its time is running out soon, but if you want to have a little bit of fun before pre patch is over, try this. There is a bug with the legendary Dark Titans Lesson that allows you to cast Lifebloom in Moonkin Form. If you run a photo build, and can keep lifebloom on yourself and the tank, benefiting from both buffs and you double your chance at omen procs for free regrowths. You can heal fairly decently just like this and never leave Moonkin form.","Nov 13, 2022 5:18 pm",Druid
"Well this guy went a step further lol I was just gonna suggest going into moonkin form for convoke the spirits if you are in that covenant/talent and it will prefer to cast dps spells, so you can do sort of a dps cooldown.","Nov 13, 2022 6:50 pm",Druid
Bonus points for Zandalari druids because their moonkin form is the bees knees.,"Nov 17, 2022 3:28 pm",Druid
So Rip dmg still seems kinda low for me. I’ve buffed the crap out of it with talents and still single target dmg is sooo lacking behind FB. Granted I don’t have BT yet since with the build I’ve made can’t have it until 70. But that overall will just make FB stronger as well. It’s just a little disheartening because I heard feral is going back to revolving around bleeds and not a bite bot for DF but I don’t see it.,"Nov 16, 2022 9:07 am",Druid
Here’s ^ the build I’m going to run/made. It’s mainly for pvp so for pve going to throw around 1 or 2 points but overall still the same (other than making a straight aoe build),"Nov 16, 2022 9:20 pm",Druid
What do my fellow druids think? Buff Rip dmg?,"Nov 16, 2022 9:25 pm",Druid
"Not a good PvP build. You need to pick up Feral Frenzy in PvP, as well as Brutal Slash. Check out some youtube vids and look at their builds and play around with those.","Nov 17, 2022 9:57 am",Druid
"Also, Rip damage is fine if properly managed with bloodtalons.","Nov 17, 2022 10:22 am",Druid
I really don’t think they can buff rip damage. With primal wrath our damage would sky rocket. Bite will probably always out do rip in single target.,"Nov 17, 2022 10:24 am",Druid
But with rip and rake you want to put them on as many targets as possible. Do that and the damage will start rolling in.,"Nov 17, 2022 11:04 am",Druid
The build is good for pvp. I’m having a blast with it. I don’t copy other players and a very exp feral lol.,"Nov 17, 2022 11:31 am",Druid
I’m not talking about AOE. I’m talking about single target. Feral has a very simple AOE build right now for pve. They could nerf primal wrath rip. Like if rip is on more than 2-3 targets the dmg gets reduced. Ez fix.,"Nov 17, 2022 1:46 pm",Druid
Fairly sure the only time I touched this spell was for meme Sunking for all of SL.,"Nov 13, 2022 12:37 pm",Druid
maybe try the original?,"Nov 13, 2022 1:11 pm",Druid
"Heals a friendly target for (360% of Spell power) and automatically applies one of your missing healing over time spells to the target. If all of them are present, Nourish critically heals.","Nov 13, 2022 5:38 pm",Druid
(current is 223% Spell power by comparison),"Nov 13, 2022 7:35 pm",Druid
"Or another option, ditch this spell altogether and replace the talent with Living seed or Empowered Chrysalis.","Nov 17, 2022 12:07 pm",Druid
Im going to miss this.,"Nov 17, 2022 1:05 pm",Druid
"Every patch I go to the barber, thinking, “This is the one. I’ll finally be able to pick the black, green, or yellow Kul Tiran flight form variant. Some noble soul at Blizzard has quietly slipped in the missing art to the game files.” Surely this patch, right?","Nov 17, 2022 8:00 am",Druid
"Does Feline Swiftness work in all forms or just cat?
The talent doesn’t make it clear.","Nov 16, 2022 10:41 pm",Druid
Seems extremely clear. Increases movement speed. If it only worked in certain forms it would state that. Just like thick hide doesnt specifically state “only works in bear form” because it isnt form dependant.,"Nov 16, 2022 11:04 pm",Druid
"All forms. (Except aquatic, since run speed is not swim speed.)","Nov 17, 2022 7:32 am",Druid
Its about time you let them use it also.,"Oct 2, 2022 12:23 pm",Druid
Dont open the path to Sunfire for all spec if you can’t reward it for all spec. Turn Lunar Inspiration to Astral Inspiration instead. And let the feral druid who picked Sunfire the option to cast both moonfire and Sunfire in cat form for 30 energy,"Oct 5, 2022 6:20 pm",Druid
"AGREED, not to mention Feral tree feels uncomplete & why is MOONFIRE in the AOE section to grab!!!","Oct 5, 2022 9:10 pm",Druid
Please no.,"Oct 6, 2022 12:29 am",Druid
Why you agains it. I mean it could give a great AoE dmg for feral who would like to go into that direction. Also its stupid to open its path to all if its still locked behind Resto and Balance. Like dont open the path at all in that case,"Oct 6, 2022 2:09 am",Druid
Because our AoE in Dragonflight is already very well synergized without throwing Sunfire in there.,"Oct 6, 2022 6:00 am",Druid
If we needed it then sure. But if we need to cast it then the gameplay and tree is fundamentally wrong.,"Oct 6, 2022 6:52 am",Druid
Feral seems to be doing solid dps in cat form alone on df anyway. Having to ‘weave’ was due to energy starvation and no silly mana cost for shifting (like in wrath),"Oct 7, 2022 4:57 pm",Druid
You know if sunfire is brought into the game for ferals they will neef our current aoe damage abilities to make up for it,"Oct 7, 2022 7:20 pm",Druid
"As a balance druid u have always hated aunfire, one instant dot was enough. I would take hurricane over sunfire anyday","Oct 8, 2022 9:30 pm",Druid
"I’d rather they just change the class tree and make sunfire baseline for balance only. Replace it with something useful. It already feels awkward having to waste an extra two talent points just to get the extra 5 yard radius. If you’re going with that you’re pretty likely taking that to go down into the nature’s vigil route, so you’re forced to go into sunfire, which is just a bad design.","Oct 9, 2022 12:57 am",Druid
"Not to mention the fact that balance druids need to waste a class talent going into improved sunfire anyway. Either bake sunfire into both resto & balance and make improved sunfire a spec talent for both trees, or just move them higher up on the tree in their own node so people don’t have to waste a talent on another ability they’re never really going to use.","Oct 9, 2022 12:39 pm",Druid
"and im on balance druid asking them to remove sunfire because its annoying. Like moonfire is enough why do we need 2 dots that act actually in the same way, I would take another ability like full moon or something more interesting anyday.","Oct 9, 2022 5:20 pm",Druid
Having the spec built around full moon and its lesser versions would be pretty interesting. I never understood why they decided to replace insect swarm with sunfire.,"Oct 9, 2022 10:36 pm",Druid
Both moonfire and sunfire are just fire and forget dots. They dont do anything interesting they dont work with anything. I would rather have moonfire do twice as much damage and remove sunfire imo. Full moon all the way and not the low damage current version that does slightly more damage than a starsurge but the legion version that would one shot stuff.,"Nov 4, 2022 3:59 pm",Druid
The amount of bleeds yall get is enough. if you get Sunfire. Stellarflare should be insta clast for boomies.,"Nov 4, 2022 8:11 pm",Druid
I would hate it if balance druids turned into a DOT spec. I would take legions full moon\more single target abilities over more unprotected dot abilities. Would prefer it if they just removed stellarflare and let starsurge or starfire have a chance to apply it.,"Nov 4, 2022 10:03 pm",Druid
I always loved the mists rendition of balance druid. It was single target and had great utility. So Dactill I agree with you.,"Nov 5, 2022 3:28 am",Druid
Ran a 15 gambit with improved sunfire as feral and it was pretty nice. I only used it on large packs when I exhausted all my brutal slash charges and it added 7% damage overall. Very cool even though its a shift and gcd.,"Nov 5, 2022 5:23 am",Druid
Kinda sad you have to shift out tough. Would be nicer if you didnt had to,"Nov 5, 2022 12:51 pm",Druid
Guardian buffs pushed to the Beta servers.,"Nov 10, 2022 4:44 pm",Druid
"Maul is “fixed”. When procced, Maul will cost zero rage. It no longer competes with Ironfur for what to spend rage on. Must wait for a proc, but, it feels like a decent compromise.","Nov 10, 2022 5:46 pm",Druid
Regrowth heal is mega buffed.,"Nov 10, 2022 5:47 pm",Druid
"Rage of the Sleeper is now (again) a Damage CD, similar to what it used to be. Plus, CD is now 60 seconds instead of 90 seconds.","Nov 11, 2022 12:56 am",Druid
"Getting there. Still need pathing changes on the talents, but definitely getting there.","Nov 11, 2022 8:09 am",Druid
"Just reading on it, really good buff.","Nov 11, 2022 10:28 am",Druid
"Went to the WoWhead calculator and going for the Guardian spec capstones in the middle and the right, picked nothing in the mid and late sections in the left side. Looks really strong and fun in M+.","Nov 11, 2022 10:46 am",Druid
Something like this that i just put in the WoWhead calculator.,"Nov 11, 2022 2:24 pm",Druid
"Still sucks that i don’t have the extra range like before, but i guess i will have to learn to live without it.","Nov 11, 2022 2:50 pm",Druid
"Im very happy about the changes thats f9r sure. Dream is still pretty bleh though, mainly just because its in the left side of the tree which at this point i severely doubt we will ever want to go into now.","Nov 11, 2022 3:16 pm",Druid
very good. hope they shift more moonfire damage into other abilities,"Nov 11, 2022 3:54 pm",Druid
"So while it buffed some abilities, still think the fundamentals of the tree don’t work well. But I welcome the buffs.","Nov 11, 2022 4:08 pm",Druid
"Like Ive said before, I believe the ingredients for a good spec are already in the tree. What needs to happen is better set up of the tree.","Nov 11, 2022 5:06 pm",Druid
Rage of the Sleeper buff is really nice though. I like the maul buff.,"Nov 11, 2022 5:23 pm",Druid
Unfortunately the buffs just eliminate choice at all. There is only 1 viable M+ build with zero variation. You dont have a choice anywhere on where to spend points.,"Nov 11, 2022 5:42 pm",Druid
"There could be an argument for a Maul raid boss build but that will require testing. I doubt we see any Guardians in raids, though, as the other tanks just bring so much more.","Nov 11, 2022 5:45 pm",Druid
Small steps in the right direction. The tree is still a huge mess but hopefully they surprise us before launch.,"Nov 11, 2022 5:48 pm",Druid
"The big question, though, is did they actually remove the CC immunity of sleeper…","Nov 11, 2022 5:49 pm",Druid
Ikr the only actual build is going into the right side of the tree along with the middle capstones.,"Nov 11, 2022 6:41 pm",Druid
"I dont think anyone will ever go into the left side, nothing over there is anywhere close to as strong as the moonfire, and sleeper talents.","Nov 11, 2022 8:00 pm",Druid
