comment,date,class
"It’s up to the Outlaw to decide if they want to use it then. Easy decision there for them . Us rogues adapt from moment to moment, maybe you want to hold a few seconds as a wave of bads are coming up , maybe we have a priority enemy to nuke, maybe a fresh SnD is useful here to get some life back (if you have recuperate) and just rolled that buff for leech (can’t remember as I am not an outlaw rogue). The point is having tools to use instead of pruning us. They make it passive then they would nerf it down the road because of some dumb streamer abusing it. It’s all up to us to decide when to use something appropriately.","Jul 13, 2022 9:48 pm",Rogue
No. Slice and Dice is a great addition to all 3 specs and it sorely needed to return.,"Jul 17, 2022 10:02 pm",Rogue
"Hi,","Oct 27, 2022 3:00 am",Rogue
These are some the major bugs I’ve noticed since pre-patch:,"Oct 27, 2022 3:01 am",Rogue
"Serrated Bone spike DOT (covenant ability from being necrolord, NOT the talent itself) disappears after 2-3 seconds on a target (tested on multiple mobs in Revendereth). The spike itself hits, but the debuff dot literally goes away by itself after a few seconds. Completely useless ability this way.","Oct 27, 2022 11:53 am",Rogue
"Duskwalker’s Patch legendary does NOT reduce Deathmark cooldown (tooltip still says Vendetta) but supposedly all the guides said it does reduce Deathmark cd, but I just tested on Turnip in ORIBOS (yes I made sure I was in SL) and timed Deathmark on my iphone, took entire 2 mins to refresh its CD while I was spamming abilities on dummy). Essentially a completely usless legendary.","Oct 28, 2022 1:42 am",Rogue
"Combo points appear and then disappear on targets many times in Battlegrounds. I’ll build like 4 cp’s on a target and without using a finisher at all, will reduce to 1-2 cps. very buggy.","Oct 29, 2022 8:11 pm",Rogue
"I’m sure there’s more, but these are what I encountered. Hopefully they fix these asap…","Oct 30, 2022 10:50 am",Rogue
bahh meant to post this on my other Rogue.,"Oct 30, 2022 11:07 am",Rogue
"Grappling Hook for sure is bugged right now when subterfuge is selected. It is 100% causing lost of stealth on PTR, live and beta as far as I can tell.","Oct 30, 2022 2:50 pm",Rogue
,"Oct 30, 2022 4:30 pm",Rogue
Can confirm these issues,"Oct 30, 2022 8:56 pm",Rogue
"Also can confirm the leggo is broken… I have swapped to the zoidlocks on my rogues, sucks that I had to do that, but not cool to kill our leggo.","Oct 30, 2022 9:10 pm",Rogue
Can confirm that the combo points are not showing correctly on enemy name plate or health bars. Will often show full combo points when I have 0 and vice versa in PVE,"Oct 31, 2022 2:45 pm",Rogue
this is pretty important to fix imo.,"Oct 31, 2022 7:03 pm",Rogue
"Cp bug happening to durids, too","Nov 1, 2022 9:41 am",Rogue
rushed set up increases the energy cost of all the abilities it affects 20%.,"Nov 1, 2022 9:04 pm",Rogue
"Is it just me, or is Touch of teh Grave constantly breaking stealth now?","Nov 5, 2022 4:01 pm",Rogue
"my poisons drop when changing realms, not a huge deal but annoying","Nov 7, 2022 7:48 am",Rogue
Leaching poison does not stay on when you log off and log back in. Have to re-apply lethal and non lethal poisons.,"Nov 7, 2022 9:01 am",Rogue
,"Nov 7, 2022 11:28 am",Rogue
I’ve had grappling hook just fail to move me at all. I’ll be attacking the dummies and hook away and not move. It doesn’t happen all of the time but has enough that I’ve noticed it.,"Nov 7, 2022 6:33 pm",Rogue
[SOLVED] It’s showing up because Options > Combat > Scrolling Combat Text for Self was ticked,"Nov 6, 2022 2:23 am",Rogue
It’s not a big deal but I would like not to get the text “Blindside” to show up on my screen when it procs. I have the opacity of spell alerts turned to 0% but that doesn’t seem to impact this. Have tested with all addons disabled and it still shows up.,"Nov 6, 2022 11:31 am",Rogue
Thanks for any helpful advice,"Nov 16, 2022 4:21 am",Rogue
There is no ingame text that comes with proccing Blindside. You likely have a WA doing that.,"Nov 16, 2022 4:22 am",Rogue
Was testing this tonight and it’s not dealing anywhere near the damage it says it will.,"Oct 15, 2020 8:40 pm",Rogue
My Secret Technique Tooltips at 2672 To the primary target without buffs. But it averages 1252 in single target. It’s more than 50% below the tooltip.,"Oct 15, 2020 11:41 pm",Rogue
For reference my Eviscerate tooltips at 1425 without buffs and averages 1274 non crits. This is not including the additional shadow damage.,"Oct 29, 2020 7:28 pm",Rogue
Why is the primary target damage so much lower than the tooltip? It’s far lower relative to tool tip than any ability I have.,"Nov 11, 2020 10:35 pm",Rogue
i noticed the same thing. tooltip is saying 3k dmg base at 6 combo points. in last dungeon highest crit was 2700. maybe a glitch @blizzard. hopefully someone can check into this,"Nov 11, 2020 11:03 pm",Rogue
"I’ve never played a rogue before, so I rolled one just for giggles. My question: is there a difference between rogues using swords vs daggers? I chose to go with Outlaw if that makes a difference.","Nov 15, 2022 4:08 pm",Rogue
Thanks!,"Nov 15, 2022 5:21 pm",Rogue
outlaw needs to use a sword/axe/mace or fist on the mainhand to use abilities like dispatch.,"Nov 15, 2022 10:06 pm",Rogue
"These Talent trees are a joke. Who thought these were a good idea?
We’re forced to take talents we don’t use to get the ones we want.
The abilities that defined our class/spec are buried so far into the trees that we’d have to sacrifice being useful AT ALL to take them","Oct 27, 2022 10:16 pm",Rogue
"Why is Shiv, Blind and Sap NON-OPTIONAL talents?
Why is Shadowstep a based rogue talent (that walls off using a talent that should be a base ability)
And why is Grappling Hook a talent at all? And not a split optional talent between that and Shadowstep? Like it reasonably should be?
And Bladerush is so deep into the tree, it’s worthless","Oct 27, 2022 10:48 pm",Rogue
There is literally NOTHING salvageable from this tree.,"Oct 28, 2022 3:31 am",Rogue
"No Idea what you are on about.
The damage, cc, mobility, and healing I pump out as outlaw rogue in PvP are bonkers. I regularly 1v3 in bgs now. Being able to use Shadowstep AND Grappling Hook means no one can ever kite me.","Oct 28, 2022 4:13 am",Rogue
"I mean, I’m having a blast with the assassination tree and it plays 100x better than it did in SL so… ok I guess","Oct 28, 2022 5:39 am",Rogue
Maybe you are just that damn good but I get rekt all the time in pvp and the top damage and kills are always hunters and as of recent- monks and warlocks .,"Oct 28, 2022 9:21 pm",Rogue
I don’t seem to be able to kill people of equal gear quick enough before they heal or cc me or just their teammates comes and kills me as I can’t finish my opponent fast enough .,"Oct 28, 2022 9:25 pm",Rogue
I have yet to see a rogue on top of the kill or damage meter on my bgs unless they are gladiator level gear and just out gear the rest .,"Oct 28, 2022 9:31 pm",Rogue
Maybe I’m doing it wrong what talents did you chose?,"Oct 29, 2022 2:13 am",Rogue
To be fair out of almost every class I think outlaw might of got the most cool stuff to play with,"Oct 29, 2022 3:38 pm",Rogue
"NO!!! Shhhh they’re terrible, they desperately need buffs and we need much more survivability and damage","Oct 29, 2022 4:14 pm",Rogue
All of my builds feel oh so close to perfection and just 2-3 more talent points and they’ll go from B+ tier to God tier. Like there’s just a couple of talents that will synergize so well that I just can’t quite reach. Can’t wait to unleash the beast when we can start gaining levels.,"Oct 30, 2022 5:40 pm",Rogue
can we see a video of some of these alleged 1v3?,"Oct 30, 2022 8:52 pm",Rogue
This is the way they all are. You can pick some stuff but not all. You can build a bunch of different builds for yourself for all kind of situations…Fire mages are no longer guaranteed blast wave or dragon breath …,"Oct 31, 2022 7:55 am",Rogue
Man for the third expac in a row rogue is only a top 3 damage with some of the most utility and great pvp viability this is outragous we should be best at everything all the time stupid devs,"Oct 31, 2022 8:23 am",Rogue
I mean… anyone who wouldn’t pick those should delete their rogue tbh.,"Oct 31, 2022 11:15 am",Rogue
"I think they mean about having to use talent points, they should be baseline.","Oct 31, 2022 12:31 pm",Rogue
"All jokes aside I am rather sad, there’s no way this is going to last long into DF. We’re sitting on a permanent 30% speed buff and just insane amounts of utility and damage.","Oct 31, 2022 3:08 pm",Rogue
Burst of Speed says hello and look at how long Burst of Skill lasted.,"Oct 31, 2022 4:21 pm",Rogue
Ride the wave and enjoy the ride.,"Oct 31, 2022 5:04 pm",Rogue
"Hi guys, I’m new to playing a rogue I level him from 1-60 in under a week and a bit on and off.","Nov 13, 2022 5:00 pm",Rogue
I’ve been enjoying playing Assassination spec. however there are some short comings when it comes to the spec and versing other class; right now in BG its rather fun unless you come up against a feral druid they just switch forms and go bear for our poison’s “wait out the damage” then switch back to cat form.,"Nov 14, 2022 7:46 am",Rogue
I’ve noted that Bleeds don’t get removed when I cast Cloak and could it please be included as a “spell”,"Nov 15, 2022 2:06 am",Rogue
Also could all three specs please get preparation back thanks.,"Nov 15, 2022 7:31 am",Rogue
I realise I might be running the wrong spec going up against smart or cunning opponents.,"Nov 15, 2022 10:16 am",Rogue
I do not understand. While you guys are so weak and pretty much the focus point of every arena game why do you still play rogue?,"Nov 11, 2022 7:29 pm",Rogue
I don’t I play warrior.,"Nov 11, 2022 7:36 pm",Rogue
"I’m lazy. I dont want to do the work involved with switching classes. Its like I could play warrior or something but… keybinds, leveling… I ain’t got time for that.","Nov 11, 2022 8:46 pm",Rogue
Bold to assume anyone that plays Rogue must do it for PvP,"Nov 11, 2022 9:48 pm",Rogue
you are also a rogue. tell us your story,"Nov 11, 2022 9:49 pm",Rogue
I have 4 rogues on retail and 3 on wotlk. I enjoy the style of play. And pvp is not my something i like.,"Nov 12, 2022 12:40 am",Rogue
"PvP wise its great imo. As long as you play smart and pick your fights, not just going yolo into the brawl, you can make a big difference. Helping lock enemy players down, smoke bomb for your healers and just being a sneaky bastard. I throughly enjoy the class and what it enables you to do.","Nov 12, 2022 4:55 pm",Rogue
Because I hate myself,"Nov 12, 2022 5:15 pm",Rogue
I don’t I play healer monk but not because my rogue is that bad it’s because as healer I get instant Q for solo shuffle plus bonus honor and conquest.,"Nov 12, 2022 6:08 pm",Rogue
"I love my assassination rogue and will prob play him tonight but yea given the setup and complex rotation he feels weak compared to say DH, if I don’t kill my opponent in my first rotation then I’m
Usually pretty toast for the next 1 min.","Nov 12, 2022 6:46 pm",Rogue
"Still I love the style more
Than my WW monk or Enh shaman","Nov 12, 2022 6:57 pm",Rogue
DUH! Bloodfang set??? Drops the mic and leaves forum.,"Nov 12, 2022 7:14 pm",Rogue
Even though my rogue is an alt I’ve always liked the assassin archetype,"Nov 12, 2022 10:06 pm",Rogue
Because,"Nov 13, 2022 12:43 am",Rogue
I started playing Rogue because people complained about them a lot. If a Karen doesn’t like Rogue that means the Rogue life is for me IMVHO.,"Nov 13, 2022 6:40 pm",Rogue
,"Nov 14, 2022 7:39 am",Rogue
NO ONE focuses me in arena. lol. no one.,"Nov 14, 2022 10:51 am",Rogue
"I play many other classes (warrior, DH, DK, Hunter) but my favorite is rogue. Not particularly good at it but I like the play style, I like the sneaky treacherousness of it, the whole idea of a rogue.
I hear that we’re weak in PVP (I dont PVP) and not particularly welcome in dungeons. So what? I can sneak into your granny’s house and steal all the mattress money and be down at the tavern spending half of it off on rounds before anyone knows it’s missing. No warrior is half as cool.","Nov 14, 2022 1:20 pm",Rogue
Outlaw. Ambush. Spam.,"Nov 14, 2022 8:43 pm",Rogue
"I’ve always played the “rogue” type in MMO’s. FF14, ESO, Black Desert, SWtor, etc.
I gravitate to the quick, stealthy assassin types for they’re flexibility between pvp, pve, and solo content.
And in WoW, despite all of the rogue’s ups and downs I feel like Rogues have historically been the class with the -least- amount of spikes in outright unviability. Don’t get me wrong, there are times when Rogue has felt like it’s been in the gutter but since Vanilla I think in the history of Blizzard’s pursuit of balance, Rogue’s toolkit keeps it afloat. If we’re not topping meters we will be soon. If we’re not in every arena comp or RBG give it a patch or gear cycle.","Nov 15, 2022 1:18 am",Rogue
Anyone else pushing buttons and nothing happens? Combo points whack?,"Nov 4, 2022 9:25 pm",Rogue
"i have noticed several times when i mutilate that no combo points are generated.
it spends the energy, it does the damage, but the combo points are missing.","Nov 14, 2022 6:23 pm",Rogue
"i tested it on a dummy to see if it was a miss/dodge/parry or something, but i couldn’t replicate it. i dunno if it’s a UI bug. i have no idea what causes it. sometimes combo points go missing.","Nov 14, 2022 7:24 pm",Rogue
idk which and which one is easier?,"Aug 13, 2022 11:24 pm",Rogue
Overall outlaw is best for pvp. That being said a good sub rogue will beat a good outlaw any day of the week. So how can outlaw be the best when in 1v1 a sub will beat it? Well we arent talking about duels.,"Aug 14, 2022 4:04 pm",Rogue
This game is strictly based around 3v3 arena. Outlaw is tankier has double blind… good sustain dps that allows for more “goes” in 3v3. Sub kyrian is good but the nerf to evisc and high skill cap makes it hard unless you have good hand eye coordination have lot of keybinds and dont leave gaps in your cc. Sub rogue sets up the kill shot for a mage while a good priest heals. Thats your 3v3…,"Aug 14, 2022 4:45 pm",Rogue
"You want a great damage and lot easier playstyle? Go assa necro… the flesh craft makes you tanky, the bleeds on your serrrated bone strikes are killer and there dots are strong. You can drop bleeds and poissens and keep up pressure. New to rogue? want to do strong damage that if properly chained togather can kill good warriors locks dks… go assa necro. but you will struggle against hunters and mages esp at higher level and esp 1v1.","Aug 15, 2022 8:47 am",Rogue
"outlaw in 3v3 you just pve and wear them them down
sub kyrain you set up fights for ur mage to kill… a good sub rogue can beat almost any class in the game 1v1. not the case in 2v2.","Aug 15, 2022 11:53 am",Rogue
Its disgusting how outlaw is currently the best rogue spec in every form of content (and has consistently been the best in at least 1 form for the past half decade). Blizz has a bias and im tired of it.,"Aug 16, 2022 12:00 pm",Rogue
"Right now the best is between Sub, Outlaw and Assassination. Easiest would probably be Assassination while the hardest would be Sub!","Aug 17, 2022 6:06 am",Rogue
,"Aug 17, 2022 1:09 pm",Rogue
"Best-Outlaw
Easiest-assa
Hardest-sub","Aug 17, 2022 11:59 pm",Rogue
"With the right cov and legos and a smart set up,outlaw can burst hard and easily beat any class/spec in a 1v1","Nov 14, 2022 7:40 am",Rogue
"yeah…and sub has been the best since 2004 for like 10+ years, combat aka outlaw was dog water for most of rogues lifespan on wow lol, people tired of playing freaking boring sub rogue.","Nov 14, 2022 9:08 am",Rogue
"Sub rogue (especially back in the day) is one of the highest skill cap specs in the game (assuming we’re talking pvp). Sub should be rewarding to play well, the only people who don’t like playing sub are the ones who have no idea what they are doing","Nov 14, 2022 12:04 pm",Rogue
