comment,date,class
"So I have all three Mage Tower skins for my dk specs. The hardest one, aswell as the one I’m most proud of earning is Maw of the Damned (Bonejaw). Though most people give me more respct for Apocalypse (Death’s Deliverance). Which would you guys recommend mogging for a blood dk. Excluding color tint. Also which do you feel is the hardest to get out of the three including Blades of the Fallen Prince (Soul Collector).","Nov 3, 2022 8:33 pm",Death Knight
DK Skins wowhead,"Nov 3, 2022 8:53 pm",Death Knight
"I think the Blood one was the hardest, largely because that fight was harder than the DPS fights, particularly Unholy. Back in Legion, where I had been Frost/Blood the whole expansion, I did the quest to get the UH weapon, grabbed some relics from…somewhere?..and did the UH challenge in just a few tries- all on the same day. It does look the coolest though imo. Certainly the most iconic of the three.","Nov 3, 2022 8:54 pm",Death Knight
So should I wear my Bonejaw proudly or just my Death’s Deliverance?,"Nov 3, 2022 9:02 pm",Death Knight
"Whichever you want; I’ve never been much of one to wear something for prestige value; I think my DK usually used the UH Hidden appearance with the hook to it since I liked it a lot, but I have used both of those appearances in x-mog before, so whatever goes with the set?","Nov 3, 2022 9:04 pm",Death Knight
Its not prestigious too me. I just love how they both look and they were hard to aquire for me. I don’t know about other players. They are sleak and fun to use.,"Nov 3, 2022 9:49 pm",Death Knight
"Blood certainly harder.
I ALMOST had Xylem done on frost… But trying blood? I kept getting pasted… or rather VELEN kept getting pasted…","Nov 3, 2022 10:13 pm",Death Knight
As for Transmog… You a Sword guy or an Axe guy?,"Nov 3, 2022 10:56 pm",Death Knight
I like the red tint of that one. PvP unlock I think it was.,"Nov 3, 2022 11:17 pm",Death Knight
Easiest to hardest.,"Nov 4, 2022 12:39 am",Death Knight
Both. which one shold I mog?,"Nov 4, 2022 12:35 pm",Death Knight
"Blood isn’t the hardest, contrary to popular belief. Wear the one you’re most proudest of, but there were enough bugs with the tank challenge that you could effectively remove the entire % HP debuff mechanic, consistently, for weeks until it was fixed.","Nov 4, 2022 3:28 pm",Death Knight
Apocalypse was probably the easiest to obtain honestly.,"Nov 4, 2022 6:09 pm",Death Knight
That encounter was a literal zerg that took about a minute.,"Nov 4, 2022 11:07 pm",Death Knight
Tank encounter was just basic mechanics.,"Nov 4, 2022 11:42 pm",Death Knight
Frost encounter was probably the hardest out of all. Being able to position right and proper targeting while sustaining DPS.,"Nov 5, 2022 3:58 pm",Death Knight
"Proof, or fake news?","Nov 5, 2022 4:52 pm",Death Knight
"Video from the modern Mage Tower challenge (has been fixed since). A similar bug existed when the OG Mage Tower was around where you could cheat the first boss and prevent the % HP aura from ever appearing, trivializing phase 1.","Nov 5, 2022 6:08 pm",Death Knight
Showing new content in refrence to old content isnt exactly proof. When I did it the only cheese was with gliders.,"Nov 5, 2022 10:34 pm",Death Knight
From easiest to hardest for me was Unholy > Frost >>>>>> Blood. Infernals knocking me off was the bane of my existence. The fight was leaps and bounds easier on a monk and dh just from doing so much more damage than blood to make the fight end faster.,"Nov 13, 2022 6:32 pm",Death Knight
Were losing half our abilities that are baseline right now and have to talent into them…this isnt what we wanted blizzard we wanted new abilities not another pruning,"Jun 4, 2022 12:41 pm",Death Knight
"These talent trees are abysmal. Fun fact, if you’re playing unholy you have to sacrifice over half of the raise dead branch of the class tree if you want to get runic corruption/empowerment. Absolutely nonsensical design. Icebound fortitude being a talent, your INTERRUPT requiring a talent point. It’s embarassing.","Jun 5, 2022 9:09 pm",Death Knight
"Honestly for the first iteration it doesn’t look that bad, I don’t understand the complaints about having to talent into core abilities when at max level we will be able to talent into most of the tree, in addition to the most core of utilities being required to go deeper into the tree anyway. This is coupled with there being numerous talents that are dead for one spec vs others, for example control undead is a really really hard sell for unholy. I’m looking forward to experimenting with it and it does seem like it’ll enable some interesting playstyles and choices, in particular it seems like you can make unholy and frost surprisingly tanky, and blood gets a lot of damage options. I have some small concerns about less essential utility options being scary to invest in, read not things that you will almost always get due to how the tree is designed, but things like death pact and wraith walk.","Jun 5, 2022 9:52 pm",Death Knight
This guy gets it.,"Jun 5, 2022 10:04 pm",Death Knight
"Stripped down from we are now, yes. However you can build your spec, depending on numbers so many old playstyles will come back (Now if they are good… only future will tell).","Jun 5, 2022 11:26 pm",Death Knight
"As an unholy main, Ive found it pretty damn underwhelming even if it is a first draft.","Jun 6, 2022 12:01 am",Death Knight
"Theres no ambition in it, minimal creativity and the illusion of builds by making you spend far too many points to recreate the exact same base template your character has now.","Jun 6, 2022 1:26 am",Death Knight
Why not have something interesting like choice nodes within improved raise dead where your minion can be specc’d into different routes? Or an improved all will serve with different minion options?,"Jun 6, 2022 10:17 am",Death Knight
"Why not instead of the very dry improved DnD, have a version where the ground effect has the chance/stacking buff to raise undead minions for a more pet oriented playstyle?","Jun 6, 2022 11:37 am",Death Knight
Why not have multiple diseases introduced into the tree for a complete rot spec?,"Jun 8, 2022 4:46 pm",Death Knight
"This is a chance to reinvigorate the class, not keep things the same. At the moment, the trees are just not cutting it, at least for myself.","Jun 9, 2022 3:59 am",Death Knight
Here’s hoping they do something really cool with the class instead of keep it going in this direction,"Jun 9, 2022 10:37 am",Death Knight
This isn’t another pruning considering you can get more talents than you originally chose.,"Jun 9, 2022 11:40 am",Death Knight
I can’t believe how bad they’ve botched it. There was a chance to make more unique playstyles and expand the classes. Instead they just took our abilities and put them into the talent trees.,"Jun 9, 2022 11:40 am",Death Knight
All the praise it’s getting is coming from people who don’t know anything about DK. Once they see what it does to their class I bet they’ll have a different opinion.,"Jun 9, 2022 11:42 am",Death Knight
Honestly add a few bridges in the middle tier to connect them let you loop into frost talents without entering blood will fix this.,"Jun 10, 2022 4:35 pm",Death Knight
Only major problem I see is soul reaper being on the far right where frost mostly want access,"Jun 10, 2022 9:39 pm",Death Knight
So few examples floating around on what y’all would do to fix it.,"Jun 10, 2022 9:52 pm",Death Knight
Can you really say with a straight face you want a 3rd action bar full of rotational abilities and CDs?,"Jun 11, 2022 4:43 am",Death Knight
"Or better yet, a single button press that has 7-8 different abilities, procs, and talents tied to it - most of which don’t get reflected in the tool tips?","Jun 13, 2022 4:32 pm",Death Knight
Anyone else seeing this? edit - not working in arena,"Nov 13, 2022 7:16 pm",Death Knight
works for me,"Nov 14, 2022 12:00 am",Death Knight
I went down the left side of the unholy tree is coil of devestation or harbringer of doom better for pvp sake?,"Nov 14, 2022 10:47 pm",Death Knight
"Seemed to work for me, however, I didn’t like the low damage, so I removed the talent. I am fairly under geared though(254).","Nov 14, 2022 11:56 pm",Death Knight
That’s VERY under-geared. Its a decent talent.,"Nov 15, 2022 12:12 am",Death Knight
Doesn’t show in recount for me when doing solo shuffle however it did show in bg’s. I’ll need to test again but it not be working in arena.,"Nov 15, 2022 3:32 am",Death Knight
"Ya, it’s not working in arena, which is my issue.","Nov 15, 2022 11:38 am",Death Knight
"I’m a huge fan of this talent, for now. It scales in damage, so during a go if you can get off multiple coils the damage stacks.","Nov 15, 2022 11:42 am",Death Knight
"I would like to ask the advice of anyone who plays with Unholy/Frost. A friend of mine will play unholy , and maybe frost too, I want to choose a class with spec dps with good synergy, usually I like to play with caster, but I’m open to training with some melee class too, it doesn’t have to be necessarily hard meta. I just want it to work well.","Nov 11, 2022 9:35 am",Death Knight
Will Desvatation Evoker with future tweaks have a place next to a DK maybe?,"Nov 11, 2022 1:38 pm",Death Knight
Thanks to everyone who took the time to help me.,"Nov 11, 2022 2:16 pm",Death Knight
"walking dead looks like it’s going to be insanely strong this coming season
tsg will also play well too
hero cleave is definitely going to be busted as well if demon hunters don’t see significant enough changes","Nov 15, 2022 8:33 am",Death Knight
"Did some 15s as blood and was doing half the dps I was doing before prepatch (14k overall down to 7k?)
Tried my talent build, wowheads, subcreation is lol atm.
Was the removal of 4pc really that bad or am I missing something?","Nov 5, 2022 3:59 pm",Death Knight
I was kyrian before prepatch and went NF/abom’s for these 15s.,"Nov 5, 2022 5:57 pm",Death Knight
Is there cause for concern or should I remain aloof?,"Nov 6, 2022 5:02 am",Death Knight
The 4pc was that strong yes.,"Nov 6, 2022 10:05 pm",Death Knight
"Like Citywok said, the Blood Set was actually that strong.","Nov 6, 2022 10:59 pm",Death Knight
It honestly should’ve been baked into our spec (perhaps a bit toned down.) so we could actually hold our own with other tank’s dps.,"Nov 6, 2022 11:05 pm",Death Knight
Oh well.,"Nov 6, 2022 11:15 pm",Death Knight
It kinda was. DRW is extended by a talent just not to the extent it was with shackle and spamming HS like a baboon.,"Nov 6, 2022 11:28 pm",Death Knight
"I mean, maintaining 100% uptime takes a little more finesse than babooning, let’s not insult our ability just because muscle memory exists.","Nov 6, 2022 11:34 pm",Death Knight
"I guess I was hoping that the centerpiece of the xpac, these talent trees, would make up at least some of the obvious 4pc power loss.
I guess not though eh, ef death knights? lol","Nov 7, 2022 1:18 am",Death Knight
"Why play a BDK in push content when warr and paly tanks feel brand new and do real dmg? Flavour? What about pushing m+ portals within a month? Does it make sense to play BDK? Probably not, right?","Nov 9, 2022 1:11 am",Death Knight
Youre the only person Ive seen not screaming pally is trash. Meh on pushing content every tank will be in the wf keys. Most people will probably jump on warrior because it’s fotm.,"Nov 9, 2022 4:42 pm",Death Knight
Just wanna shout out that Prot Warrior is also just a lot of fun.,"Nov 9, 2022 4:44 pm",Death Knight
I’m glad they didn’t keep the 4pc play style. Spamming nothing but heart strike for endless dRW and capping on RP constantly feels bad and tbh a bit boring. I like using a variety of globals in my rotation. Also felt wrong not pressing Deathstrike like ever.,"Nov 9, 2022 10:33 pm",Death Knight
Would of been nice to keep some of the 4pc dps baked into the rest of the kit… But we are in pre patch and everything will change when DF hits.,"Nov 10, 2022 1:33 am",Death Knight
"Nobody disagrees with your first paragraph, it’s been said for two seasons now. Nothing new there… but you seem to have backtracked in your second statement…","Nov 10, 2022 2:00 am",Death Knight
I was expecting to do at least acceptable dps by some other means in lieu of sans 4pc. I guess that’s asking too much.,"Nov 10, 2022 4:23 pm",Death Knight
The second part of my comment I mean the throughput of 4pc baked into the tuning of the spec… Not actually keeping the 4pc mechanics. So that all our abilities hit a bit harder so that our output remained similar despite losing 4pc.,"Nov 10, 2022 11:47 pm",Death Knight
"Blood DK is great in DF. Absurdly tanky, amazing self-sustain.","Nov 11, 2022 1:47 am",Death Knight
Right now is not when you want to be on top of DPS; DPS meters lead to whinging which leads to nerfing.,"Nov 11, 2022 2:20 am",Death Knight
"So, with the recent updates to blood fixes, marrowrend is in the dirt. (which sucks cause you have to take this talent).","Nov 10, 2022 1:38 am",Death Knight
What if the skill was changed slightly? Make it cleave for example (50% damage for all targets not the main target ect).,"Nov 10, 2022 6:19 pm",Death Knight
Or what if it had an interaction similar to shattering bone maybe?,"Nov 10, 2022 10:15 pm",Death Knight
"For example, if you are already at max stacks (or Marrowrend would put you over the max) Then the extra stacks that would be wasted will instead explode, causing shadow damage like shattering bone?","Nov 11, 2022 3:29 am",Death Knight
Thoughts?,"Nov 11, 2022 7:15 am",Death Knight
Heart Strike already cleaves and does pretty good damage with the new changes,"Nov 11, 2022 2:42 pm",Death Knight
Your second idea would encourage using Marrowrend over everything else,"Nov 11, 2022 11:36 pm",Death Knight
"Marrowrend works as intended, there’s no need to change it","Nov 12, 2022 7:04 am",Death Knight
Marrowrend has it’s place in the rotation. It is just more efficient to use DC since we are required to maintain the buff from DC. The new playstyle has a nice fluid feel to it.,"Nov 12, 2022 7:50 am",Death Knight
Can someone care to explain to me why Death’s Caress is so important?,"Nov 12, 2022 9:36 am",Death Knight
I just started playing Blood DK (I’m a DK veteran but always dps) and the tooltip basically just said it spreads BP and adds two charges of Boneshield. However with Marrowrend it gives you 3 charges and you can still use Blood Boil to spread diseases.,"Nov 12, 2022 11:56 am",Death Knight
am I missing something?,"Nov 12, 2022 7:24 pm",Death Knight
"Death’s Caress is a more efficient way to maintain Bone Shield, since it only costs one rune.","Nov 13, 2022 12:21 am",Death Knight
"But it’s in a 6 second CD, meanwhile I can spam Morroend assuming I have runes. I’d rather just drop that talent and spend the point in something else.","Nov 15, 2022 12:04 am",Death Knight
"This ability is typically not used in my rotation, I only really used it to ranged kill adds and trash in old raids and dungeons so seeing an ability like this that wasn’t very practical and doesn’t get much of any advantage be nerfed is very odd.","Oct 27, 2022 12:41 pm",Death Knight
There are much better ways to spread Blood Plague than utilizing Death’s Caress and served only to help the Blood DK pull adds in the situation that Death Grip is on CD and other threat generating abilities. What I have noticed is now as a blood DK it take much longer to complete certain raids where you have ranged attackers such as Ulduar where the rooms are so big that you have to close the gap.,"Oct 27, 2022 1:58 pm",Death Knight
Yeah it seems silly. It’s a niche ability as it is and this is only going to make it worse. I guess it’s too put it in line with all the other tanks having a small cd on their ranged ability?,"Oct 27, 2022 8:50 pm",Death Knight
It’s presumably also because it generates Bone Shield charges now.,"Oct 27, 2022 10:59 pm",Death Knight
Because whomever added Marrowrend to the game can’t accept their idea was bad and just remove it from the game.,"Nov 14, 2022 11:59 pm",Death Knight
"Marrowrend never needed to exist. Just make it a passive where dealing damage with Death’s Caress, Heart Strike, or using Rune Tap generates a Bone Shield charge. Bone Shield isn’t even suppose to be the “active mitigation” for Blood; its suppose to be Blood Shield. Since Blood Shield only works against physical damage, might as well get rid of it or revert it back to its original design since basically every tank gets free absorb affects anyway.","Nov 15, 2022 12:00 am",Death Knight
That would be amazing and would make disease builds a lot more fun!,"Nov 14, 2022 11:39 pm",Death Knight
"I played a DK pretty much since they were first available in the Wrath Beta. But to be perfectly frank, I think that while they have had their ups and downs, I think the fantasy of each Spec has been fundamentally misunderstood, and could be far better worked.","Jun 4, 2022 2:26 am",Death Knight
Here’s how I would redefine these three specs:,"Jun 16, 2022 12:14 am",Death Knight
"I don’t care if “most of his skills were Unholy”, when you think about Arthas, you’re thinking about Frostmourne and the Frozen Throne. I would dive fully into that fantasy, with Frost wielding a single 2hander, a juggernaut that is meant more for taking punishment than necessarily doling it out.","Jun 16, 2022 5:43 am",Death Knight
"Not only does it better fit the “fantasy” of a Frost Death Knight (a slow-moving, hulking behemoth of a man), but I think by tying its identity directly to Arthas (much as Havoc DH’s are to Illidan), it would inspire more players to take up the mantle of Tanking, which is always helpful in MMO’s.","Jun 16, 2022 12:53 pm",Death Knight
"In a more startling shift, I would change Unholy to be more of a traditional “Necromancer”. Not totally traditional, mind you; just more so. During Legion, the Unholy artifact, Apocalypse, did an absolutely incredible job of capturing the fantasy of being a melee-oriented Necromancer, where your attacks had you summoning a constant barrage of one-off undead for sometimes a single attack.","Jun 20, 2022 12:24 pm",Death Knight
"That was a really cool fantasy anyways, and this could bridge the gap a little more with the WC2-era Death Knight, who was also quite cool in his own right. If you had to put a specific name to it, I suppose Teron Gorefiend is about the only well-known WC2 Death Knight.","Jun 20, 2022 5:51 pm",Death Knight
"Also, by being a bit more “ranged” focused, it paves the way for a more unique interpretation of…","Jun 23, 2022 4:32 pm",Death Knight
"While Frost and Undead serve as solid callbacks to Arthas and the WC2 era Death Knight, respectively, I would use the opportunity to reinvent Blood spec a bit.","Jul 5, 2022 3:34 pm",Death Knight
"It would be the more pure Melee DPS-spec. I would throw a spin on things by perhaps coupling their ability to drain blood (health) with abilities to also expend it. I would go entirely Dracula/Vlad the Impaler for inspiration for the spec, depicting Blood DK’s as mighty, bloodthirsty warriors, but also with a dark, supernatural/vampiric quality.","Jul 5, 2022 6:26 pm",Death Knight
"To give the spec a bit more defined “personality”, I’d say you’d want Blood spec represented by either some kind of bloodthirsty Orc (perhaps re-defining Nazgrim as a Blood DK?), or maybe a Blood Elf or one of the San’layn.","Sep 27, 2022 6:14 pm",Death Knight
"I think these specs would feel far more distinctive and iconic that the current ones we have. Sure, the current specs “work”, but honestly I don’t think any one spec is particularly exciting. They just don’t seem to convey a sense of identity anymore.","Sep 27, 2022 9:44 pm",Death Knight
"Speaking of which, now that we have so many dual-wielding classes in the game, I would legitimately propose removing dual-wielding entirely. I simply don’t think it fits the Death Knight class. As for the Legion artifact, just retcon it to a singular “Blade of the Fallen Prince”, and increase the size of the 1hander models to be suitable for 2handers.","Sep 28, 2022 11:28 am",Death Knight
"I was thinking Unholy mainly needs a change, cause its been boring for a long time, and thought if it was more like the new Demonology it’d be more fun. Like make it have 3 pets, the Ghoul for lower DPS but moves fast, the bulkier thing that you turned the ghoul into for high DPS, and the big guy from the PvP talents as a tank pet, but without the aoe cloud that’d be a PvP talent choice, and the revamp of Unholy be more ranged based, cause I think a ranged plate wearer be pretty cool.","Sep 29, 2022 7:27 pm",Death Knight
"I don’t know a lot of these by name cause I haven’t MAINED DK for a LONG time cause of how Blizzard just keeps them under powered for last 3 expansions. I mean it is not fair that WW Monk is still SO POWERFUL after all these years, I think Blizzard just hates DK’s.","Sep 29, 2022 8:40 pm",Death Knight
Meh.,"Sep 29, 2022 11:57 pm",Death Knight
/10mehs,"Oct 1, 2022 10:53 pm",Death Knight
"I’ve been a little salty at Blizzard since the Frost tank change. What made me fall in love with the DK at Wrath release was Frost tanking. Dark Knights in general have been a favorite of mine across most lore. The whole Frost tank thing just fit so well in my mind, I loved it. When they changed it, I didn’t play my DK again for a long time lol. It still stings.","Oct 2, 2022 8:08 am",Death Knight
"I just think, in terms of “themes” and “fantasy” of each Spec, these changes honestly make a lot more sense.","Oct 4, 2022 7:51 pm",Death Knight
"Like… there’s absolutely NOTHING about a “Frost” spec that would imply “big melee damage”. Blood, by contrast, seems a lot more fitting, conjuring to mind images of a warrior fueled by blood rituals, siphoning blood from his enemies. A lot of people STILL mentally equate Blood with the DPS it used to represent, being quite cleave-heavy.","Oct 4, 2022 10:02 pm",Death Knight
"With Unholy, I think it’s clear players still love the idea of a “Necromancer”, and Unholy really fits that niche incredibly well. As a Death Knight, I imagine you would still maintain a certain amount of presence in melee range, but as mentioned, maybe you spend MOST of your time at a range, building up resource for your “big hits” for melee range?","Oct 4, 2022 10:59 pm",Death Knight
"I just came back to retail for DF, and I’m playing Blood DK. For some reason, if I’m in combat, my DnD will automaticaly place itself once I activate it. I don’t like this. I prefer the old style where I activate and then place the ability. Is there a way to disable this function? I don’t have any kind of mouseover options enabled.","Nov 14, 2022 11:17 am",Death Knight
Are you using a macro? It doesn’t do that by default.,"Nov 14, 2022 12:27 pm",Death Knight
"Frost and unholy feel like the most boring classes in the game at the moment. While some classes feel much better, like shadow priest and enhancement, I feel like DK has been dumbed down to something even beneath diablo immortal.","Oct 29, 2022 8:21 pm",Death Knight
Why are there no diseases to manage anymore? How about actually making rune power expenditure require decision making?,"Oct 29, 2022 8:26 pm",Death Knight
I would argue that DK is probably the most boring DPS class in the entire WoW arsenal.,"Oct 30, 2022 5:02 pm",Death Knight
"Not to mention that the talent choices do not add anything to the game. While warlock, shadow priest, et al. have to make tradeoffs, it’s hard to actually not be able to pick out what you need from the talent trees.","Oct 30, 2022 5:26 pm",Death Knight
This guy gets it!,"Oct 30, 2022 6:25 pm",Death Knight
"Also with frost, you’re still being pushed to run DW until 70 (I guess 2H gets a boost at end-game?), and DW frost suuuuuuucks. Swish swish slush slush boring boring did the mob die yet from brain freeze? No? Still at 88% health? UUuuuuuugh swish swish swish *shwishes furiously","Oct 30, 2022 7:03 pm",Death Knight
Sounds like you should roll a different class. No shame in playing something else.,"Oct 30, 2022 7:15 pm",Death Knight
"You mean to say that managing Coil of Devastation, Plague bringer and Deathrot, or gargoyle ramp dont exist? That managing diseases isnt a thing even with Ebon Fever? How about Soul Reaper and how thst changes the rotation?","Oct 31, 2022 12:33 am",Death Knight
"Do dps dks work like the two examples you gave? No, and thats a good thing. Both Unholy and frost have a tone of micro management (see above) plus about 5 or 6 cds, honestly it seems like you havent played either spec.","Oct 31, 2022 2:23 am",Death Knight
"Please explain the frost and unholy ST, cleave and aoe priority rotation as you do it.","Oct 31, 2022 7:02 am",Death Knight
Me thinks you don’t know what you are doing.,"Oct 31, 2022 7:47 am",Death Knight
What buffs are you tracking to maximize CH etc?,"Oct 31, 2022 9:14 am",Death Knight
I play both classic and retail and I struggle to stay awake playing DK in classic. Maintaing dots isn’t as hard as you think it is… it really isn’t…,"Nov 1, 2022 8:31 am",Death Knight
I agree about frost but Unholy feels good. I’m even focusing a Deathrot/superstrain build that’s pretty neat.,"Nov 1, 2022 12:05 pm",Death Knight
"Although I would like perhaps a rework of our pet talents.
The ability to not take permaghoul would be nice. Petless disease focused build that only summons temp swarms of undead to mosh enemies. By contrast more of an ALL the pets build that give us abom, skulker, ghoul + a control undead pet maybe…","Nov 2, 2022 11:04 am",Death Knight
"Agree. i’ve evaluated every spec for 8 alts and frost is probably the most boring spec along with BM hunter. Survival hunter, arms warrior, and arcane mage feel the most fun for me","Nov 2, 2022 11:15 am",Death Knight
"Then you haven’t really played enough variants of Frost; they are quite honestly the same. The only real difference is 2022 is actually better designed since things are finally flowing well together, with actual cohesion in the design. Personally, I’m not enjoying it, but I recognize that it is better than past iterations without a doubt.","Nov 4, 2022 2:05 am",Death Knight
"People love to hate it but it’s actually a very well designed spec, especially amongst the melee options. If there weren’t 10 points / 5 talents in the center that were just “do X% more damage”, I think it could have a lot better reception.","Nov 4, 2022 2:10 am",Death Knight
I have already. It’s just feedback.,"Nov 4, 2022 10:11 pm",Death Knight
Or my opinion differs from yours.,"Nov 6, 2022 3:52 pm",Death Knight
"I feel like I must be an idiot here since no one else is asking this, as far as I can tell, but as a baby level 10 Unholy DK, how do I summon the permanent pet? The Raise Dead spell summons one for 1 minute, but if I activate the Unholy spec, a permanent ghoul pops out of the ground like a normal pet.","Nov 11, 2022 11:40 pm",Death Knight
"I see nothing anywhere in the spellbook about summoning this thing. He just vanished after logging out and back in. Only way I can get him back is re-activating the Unholy spec, but surely I’m doing something wrong?","Nov 12, 2022 3:01 am",Death Knight
Only UH has permanent pet.,"Nov 12, 2022 12:35 pm",Death Knight
"Yeah, that’s what I’m getting at and why I was confused.","Nov 12, 2022 3:06 pm",Death Knight
"I figured it out–the talent “Raise Dead” replaces “Raise Dead” with the permanent pet. I was confused because, even without that talent, you get the pet automatically when you spec into Unholy. So idk why this talent even exists rather than just having it be a baseline ability for the spec.","Nov 14, 2022 2:18 am",Death Knight
There’s two. One in class tree generally and the unholy tree. Honestly it should’ve only be one in class tree that provide passive for unholy pet permanently. But we waste a point into unholy for it.,"Nov 14, 2022 6:22 am",Death Knight
"I’m looking to get the deathlord title, but I wasn’t subbed during legion. I tried looking on WoW head I went to the Eastern Plaguelands looking for morgraine… wasn’t there. I took the Death gate found him,but he doesn’t offer any quest","Oct 10, 2021 3:11 am",Death Knight
"You need to start the broken isles, broken shore quest line that starts legion which leads to your artifact weapons and Acherus quests.","Oct 10, 2021 11:12 am",Death Knight
You can indeed still aquire Death Lord it’s just going to take awhile.,"Oct 10, 2021 2:18 pm",Death Knight
How can I start that? Is it the one where I get taken by the spaceship the Dranei use to unlock the zones?,"Oct 10, 2021 2:48 pm",Death Knight
No the vindicaar is for Argus which isn’t relevant to the Class Halls as that was finished up before Argus came out.,"Nov 14, 2022 2:55 am",Death Knight
