comment,date,class
"Another thing I’ve noticed is that the Fire (right) side of the Elemental Shaman tree just doesn’t have too many things that actually buffs the damage of Lava Burst. You have Flux Melting which is in the middle. Then you have improved Flametongue Weapon, which is disgustingly weak, seriously 5% extra fire damage for a talent node that far down the tree? That’s like 25% total extra damage from talents.","Nov 12, 2022 7:23 pm",Shaman
"Meanwhile lightning builds have a plethora of things that increase their damage via Stormcaller, Electrified Shocks, Master of the Elements, Lightning Rod, Surge of Power, and Echo Chamber.","Nov 13, 2022 7:21 am",Shaman
"I just think they seriously need to buff the Fire side of Elemental Shaman, and they should start with Lava Burst. What do y’all think?","Nov 13, 2022 2:14 pm",Shaman
They just did yesterday. Looks like fire builds are back on the menu,"Nov 13, 2022 2:15 pm",Shaman
Hate you wasted all those words after they just released the buffs lol…Yep just gave them a nice buff in Beta. Fire builds are definitely back on. Heck I’ve been enjoying my build in prepatch. I enjoy how fast it plays with all the instant casts. Going to be better with LvB and ES buffs,"Nov 14, 2022 8:09 am",Shaman
Now that’s what I’m talking about! Lets go!,"Nov 14, 2022 3:21 pm",Shaman
Are these buffs live on prepatch yet? Or just in beta?,"Nov 14, 2022 7:34 pm",Shaman
I just spamm lava and earth shocks and opponent die. My question is where to put SK in here,"Nov 14, 2022 8:28 pm",Shaman
Just in beta,"Nov 15, 2022 2:06 pm",Shaman
Same. Just going to town with instant casts . I sometimes have to wear in LB but not often.,"Nov 15, 2022 4:33 pm",Shaman
I wish they would have at least baked the Lava Surge talent into resto. Hard for me to justify moving a point out of a healing talent and into that node. That talent should be in the class tree. Doing dps as an R sham feels so depressingly slow/clunky.,"Nov 15, 2022 5:46 pm",Shaman
"dumb question probably, but where are you seeing the changes on beta?","Nov 15, 2022 6:02 pm",Shaman
"Exciting news, though. Thanks for letting me know.","Nov 15, 2022 9:44 pm",Shaman
Wowhead article from this past weekend,"Nov 16, 2022 4:56 am",Shaman
LB gained almost 3k extra damage with the recent buff as resto and my LB almost 2k.,"Nov 16, 2022 9:50 am",Shaman
Shaman needed the dmg buffs now we need a new way to survive all the unfair burst as Astral Shift is not enough for the last 3 years. Maybe the health helps but there will be plenty of games I’m sure in the expansion ele gets 100-0 in stun with nothing to do but die since their abilities arent usable in stun like disperse bubble ice block etc.,"Nov 16, 2022 1:14 pm",Shaman
"BLizzard needs to stop making our defensives talents, make them permanent then give us a defensive ability we can actually survive double melee. Shadowlands has been garbo","May 4, 2022 5:42 pm",Shaman
100000% agreed.,"May 4, 2022 7:05 pm",Shaman
"see the good side, at least you are not an enhance shaman where your so called defense is self healing that always get nerfed","May 4, 2022 9:25 pm",Shaman
Better to have Astral shift + mw5 healing surge than just Astral shift,"May 5, 2022 12:42 am",Shaman
"That was the worst take ever heard in existence. “I as an enhance have massive off healing” but apparently that’s not good enough. Bro Ele off heals are nothing straight up, especially into mortal strike. Absolute dog.","May 5, 2022 6:40 pm",Shaman
Earth Elemental wall is nice with primal elementalist as ele shaman but it’s not close to enough especially since now Ele damage is tied solely to having fire ele active and you cant have them both out at the same time.,"May 5, 2022 7:09 pm",Shaman
Enhance survivability for the team is infinitely higher right now and impressive.,"May 21, 2022 11:15 pm",Shaman
"worst take ever in existence, man, you either love drama or you don’t have a whole lot of experience in this world","May 24, 2022 9:18 am",Shaman
they could adjust astral shift to be more like a hunters turtle to where it deflects all attacks thats the only real difference between the two.,"May 24, 2022 2:39 pm",Shaman
Elemental can survive against melees enought time if you known how to kite properly and use the right setup. The only melee comp that elemental has hard time is against ret/fury (who doesnt?).,"May 25, 2022 3:21 pm",Shaman
"If you need some tips, watch Swapxy videos","May 25, 2022 5:11 pm",Shaman
I saw swapxy pre-earth elemental wall at 100% get swapped to and die.,"May 25, 2022 5:21 pm",Shaman
No. Elemental cannot survive againsr melee.,"May 25, 2022 5:56 pm",Shaman
Kiting doesnt even exist in the game anymore.,"May 25, 2022 6:31 pm",Shaman
"Shaman mobility in PvP is dog. Shaman escape in PvP is dog. Doesn’t matter what spec. You can’t escape mongo melee players with 100% uptime on snares. You can’t do jack in Ghost Wolf but be a mobile target dummy. It’s been an issue all expansion long. Yet, I’ve heard it stated on the forums that we’re what other classes are based on for balance!?! Ok … Why I stayed away from it. Blizzard doesn’t know what they’re doing. Maybe they do, and Shaman requires high skill while others require little. Who knows.","May 25, 2022 7:27 pm",Shaman
i agree once you get targeted by like a warrior there is hardly any way to get them off of you thunderstorm you say they charge right back on you astral shift you say they will kill you while its active…lol and lightning lass you say they will leap or charge at you right after.,"May 25, 2022 7:29 pm",Shaman
there are to many gap closer in this game not to have anote=her defensive tool in out kit.,"May 25, 2022 7:31 pm",Shaman
"correct. things like double shadowstep, heroic leap, double charge, execute charge… all that extra garbage needs to be gone. it should take skill to play a melee and maintain uptime. but nah.","May 25, 2022 7:32 pm",Shaman
It doesnt need to be gone we need a better defensive elemental has the same boring defensives for like a decade…lol.,"May 31, 2022 5:13 pm",Shaman
"Couldn’t we lasso in Ghostwolf in Legion? Don’t remember about BFA. Those were the days, stun and run.","May 31, 2022 5:59 pm",Shaman
"elemental orbit is making earth shield cost twice as much mana
is this intentional? the tooltip doesn’t change and the talent itself says nothing about increasing the mana cost?","Nov 12, 2022 7:03 pm",Shaman
it goes from 10%(1000) to 20%(2000) for enhancement at least,"Nov 13, 2022 7:22 am",Shaman
We wrote about it before no1 care dude,"Nov 16, 2022 10:40 am",Shaman
This still isn’t fixed as of today.,"Nov 16, 2022 12:51 pm",Shaman
"I do not think this nerf for enhancement is fair. When is ok to just say “we are nerfing a spec 25%” with no explanation or answers? I get that parts of enhancement spec were over performing but an explanation would be very helpful. With other class nerfs blizzard often provides an explanation of why they are nerfing a class, hell with Elemental they picked and chose what ability to buff. But enhancement gets just 25% nerf to EVERYTHING. That is not an insignificant change and feels really bad and honestly makes me want to just go back to warrior main when I was really excited to play enhancement come DF. If you just want to nerf the entire spec 25%, ok, fine. But could you please give us some details why? Did flame shock need 25%? Did frost shock need 25%? how about chain lightning? Thanks for any info.","Nov 4, 2022 9:03 pm",Shaman
"I really wanted to play enhance but if this nerf makes it a bottom tier spec im going to play something else, and I’m not even a hug min maxer. I just want an actually chance at top 3 dps in mythic prog, thank you for your time.","Nov 4, 2022 9:30 pm",Shaman
I posted this on the beta forums.,"Nov 4, 2022 11:02 pm",Shaman
"Dear Blizzard,","Nov 4, 2022 11:02 pm",Shaman
While I know you may not even read this I feel better writing this knowing there might be a chance you do. Is it possible like how you’ve did with Discipline Priest get a in-depth post on the recent Nerfs towards Enhancement spec.,"Nov 4, 2022 11:40 pm",Shaman
"While I do agree certain nerfs where inevitable, certain skills such as Elemental Blast was hitting ridiculously high, I thought certain skills would be nerfed and tuned down to be more inline with other dps classes, but never did I imagine such a across the board nerf would be warranted.","Nov 5, 2022 12:51 pm",Shaman
"Playing Enhancement over the last few months since I’ve had access to now the beta servers actually rejuvenated my love and passion for the spec, “Finally Enhance was back to being truely fun again”, it brought back so much nostalgia I had from MoP expansion, I was falling back in love with my favourite old spec.","Nov 5, 2022 1:20 pm",Shaman
"I really do hope you could provide some insight and clarity on the decision made, would further tuning happen?, are you happy currently where Enhance is post nerf?. My biggest fear and worry is now with this nerf you really created further issues especially with the talent system.","Nov 5, 2022 1:38 pm",Shaman
"Enhancement has lost its build diversity through the talent tree, it’s gutted the build diversity immensely and now we have to try and scrounge the most optimal build regardless if we enjoy it or not to optimise our dps as efficiently as possible to stay competitive.","Nov 5, 2022 6:07 pm",Shaman
"I say this because while on beta, I played a build I truely fell in love with, through days of tweaking and different iterations I turned up with a fun, decent build focused on Stormstrike, while yes it may not be optimal but it did decent enough dps inline with most other dps averaging out between 35-50k dps overall, honestly it was more so dependant on how many or when deeply rooted elements procd. I actually tried to prepare for the Elemental Blast nerf so I choose not to run it.","Nov 5, 2022 6:14 pm",Shaman
"Now my fun build, that was performing decently well, outside of certain other dps specs killing the dps metres, I’m doing absolutely rubbish dps. Certain Tanks are pretty much on par with my dps and I’m now left with a horrible non viable build. It’s truely upsetting and kills the motivation to play Enhancement.","Nov 5, 2022 6:19 pm",Shaman
"While it’s still truely plays the same, and is fun, it definitely no where able to perform in high keys or raiding .","Nov 5, 2022 6:57 pm",Shaman
"I just hope you could reconsider certain nerfs to skills and abilities that weren’t over performing, and just give a little insight and clarification on the changes, a little communication will definitely go a long way.","Nov 5, 2022 7:04 pm",Shaman
Is this a prepatch nerf? Or are we diving into dragonflight totally gimped? I’ve never seen anything like this. What the hell man. This is crazy.,"Nov 5, 2022 8:10 pm",Shaman
"It feels like lay devs or they just don’t give a **** about the community they are effecting. Like ok, you think a 25% nerf on EVERYTHING is warranted, can we at least get one sentence why? not everyone is on the beta or a high end pvper.","Nov 5, 2022 8:16 pm",Shaman
Sometimes I feel like some devs just care more about the community than others,"Nov 5, 2022 8:17 pm",Shaman
"Beta, we are in shambles, basically you need to pick now most viable talents to be competitive at the low end of the dps metres :(. Sort of killed build diversity, it’s back to meta or nothing.","Nov 5, 2022 8:40 pm",Shaman
"The Nerf crushed me, don’t get me wrong Enhance is still fun to play, but doing abysmal dps is very disheartening.","Nov 5, 2022 9:12 pm",Shaman
"I’m really hoping…more like praying things get tuned and balanced, Elemental Blast was hitting like a truck, I agree that should of been nerfed, I didn’t even run it cause I anticipated it be nerfed hard, but never in a million years I could have seen such a insane nerf hitting the spec as a whole.","Nov 5, 2022 9:15 pm",Shaman
"I couldn’t tell you if it was really warranted at all, but I’m still finishing mythic + right now in mid 20ks.","Nov 5, 2022 9:59 pm",Shaman
25% nerf to all Enhancement Shaman damage.,"Oct 31, 2022 9:13 pm",Shaman
Just went up on WoWhead,"Oct 31, 2022 9:19 pm",Shaman
"This screams to me the bait and switch tactic. Where they intentionally over-nerf, knowing there will be backlash, so they retract some of it, to make it more palatable, and end up with their intended real nerf with less backlash overall.","Oct 31, 2022 9:22 pm",Shaman
"Regardless, how the eff can they go about nerfing this strongly before the legendaries are out of the picture? Makes zero sense. There should be small tweaks now, minor mechanic judgements now, then wait for max level before sweeping this hard.","Oct 31, 2022 9:23 pm",Shaman
This is crazy. that’s a little much. should have been 10% and then look at numbers again.,"Oct 31, 2022 9:25 pm",Shaman
"For what reason? They buff Elemental to compensate for it, but I don’t see the reason for the Enhancement nerf.","Oct 31, 2022 9:27 pm",Shaman
"It didn’t feel overpowered or anything when I tested it, just smoother to play and less proc reliant.","Oct 31, 2022 9:34 pm",Shaman
"they are basing on the beta, not prepatch. once you guys get to level 70 you will see.","Oct 31, 2022 9:51 pm",Shaman
"but 25% does seem like a lot, they legit mortal striked enhancement","Oct 31, 2022 10:01 pm",Shaman
I am on the Beta and just posted in the Shaman feedback.,"Oct 31, 2022 10:08 pm",Shaman
"I tried lots of classes on the Beta and settled on Enhance. Strong? Yes. OP? Meh. Needing a nerf? Likely. But not like this, not like this.","Oct 31, 2022 10:42 pm",Shaman
They always do this. They jump right into the deep end and nerd it all without trying to set it to a smaller percentage first.,"Oct 31, 2022 10:56 pm",Shaman
My ~290 pvp ilvl enh with broken prepatch tuning cant hit the numbers my ~280 pvp ilvl outlaw could hit during all of season 4.,"Oct 31, 2022 11:14 pm",Shaman
My elemental blasts we’re critting for 170-200k on beta. I knew a nerf was coming but 25% is heavy handed AF.,"Nov 1, 2022 12:44 am",Shaman
Yeah this is a bit extreme. They arent 25% ahead of any class. This puts them back at middle of the pack and probably wont get much play. Guess looking for a new main.,"Nov 1, 2022 12:48 am",Shaman
"I’ve been testing my Outlaw and Enhance since pre patch dropped to see which one I’ll be taking to the Dragon Isles, been on the fence until now.","Nov 1, 2022 2:27 am",Shaman
"Outlaw no question, to not even provide an explanation for the flat nerf is a huge insult by Blizzard, shows they really don’t give a damn about this class.","Nov 1, 2022 2:33 am",Shaman
Shame.,"Nov 1, 2022 4:11 am",Shaman
"“We saw enhancement players were actually having fun and doing damage. We feel that is in direct conflict of our goal, so we reduced your damage by a quarter. Go screw yourselves.”","Nov 1, 2022 4:32 am",Shaman
So…now it’s hitting for 127.5k-150k? Is that not still pretty crazy?,"Nov 1, 2022 5:12 am",Shaman
Question in title. Just wondering if any vanila shamans here I can pick your brain.,"Nov 13, 2022 3:48 am",Shaman
Many do. Yea. I have 2 in SOM right now. 1 in regular Classic. This one in WoTLK Classic but the armory for it almost never updates. Sometimes its about a month behind.,"Nov 13, 2022 11:43 pm",Shaman
"Executus Gaming
Defcamp","Nov 14, 2022 2:02 pm",Shaman
Shammy channels.,"Nov 14, 2022 5:21 pm",Shaman
"If you don’t know what Divide and Conquer is it’s an evoker pvp talent that allows them to create an earthen wall on either side of the player so they can los. Shams are lacking in the class fantasy since we’ve been stuck with vanilla era looking spells that lack the flashiness of newer xpacs, so something like this could really help with that.
https://www.youtube.com/watch?v=HHBgTRvD24E 14 skip to 8:25 if you wanna see what the spell looks like.","Nov 11, 2022 11:09 am",Shaman
I do not really understand shaman class fantasy now,"Nov 13, 2022 7:48 am",Shaman
"We asked for something like this when they announced they were doing pvp refresh. My guess is they already knew it was coming with Evokers, which is why instead we got static field totem.","Nov 14, 2022 3:02 pm",Shaman
"But something that breaks LoS will definitely be interesting for PvP. It doesn’t seem like it has collision though as the drac’thyr runs through it, which means they can’t physically block off areas like ring of peace/static field totem.","Nov 14, 2022 3:40 pm",Shaman
