comment,date,class
"blur 50% chance to get hit and 20% reduction… in ideal world means 1 of 2 hits you still
get hit 80% since is random the reality you can be hit twice for 80% so really no great advantage to spent points in it.","Nov 12, 2022 3:04 pm",Demon Hunter
"fodder is funny, you are at the mercy of the demon to appear and to kill it when they magically show up. in arenas i only saw it once, so i change for elysian. is good that that talent point let you choose a random skill, or you control it.","Nov 12, 2022 3:12 pm",Demon Hunter
"but again if dh doesn’t hit dies, is like a shark don’t swim you don’t die. one stun. you are death.","Nov 12, 2022 7:59 pm",Demon Hunter
"a chaos strike can generate a soul, i do like the amount they are doing these days, is a just number, sadly you need to find it and grab it. you might be CC and not move and the soul is next to you… you die…","Nov 12, 2022 9:16 pm",Demon Hunter
we started with 500% … thats nothing,"Nov 17, 2022 2:01 am",Demon Hunter
"UC has 2 ranks, and with both it goes to 400% extra damage. Combine it with the improved fel rush talent, which most builds take, and it’s more of less comparable/the same damage.","Nov 17, 2022 2:40 pm",Demon Hunter
"Now take chaotic imprint10%, misery Sigil talent 20%, fodder 20%, and like he said fel rush talent 25% I think it’s good. I did a practice duel last night and 100-0 some with all those modifiers + resonator with the hunt at the same time. Resonator hit for 50k hunt initial hit was 48k I didn’t even get to fel rush as soon as the hunt connected cause duel was over.","Nov 17, 2022 4:58 pm",Demon Hunter
need to try all of those talensts thanks guys,"Nov 17, 2022 5:40 pm",Demon Hunter
I really dislike the Metamorphosis form and I wish there was a glyph that disabled it or just made some fel energy outline you or something.,"Nov 11, 2022 9:00 pm",Demon Hunter
"Since we can’t customize our demon form, I agree 100%.","Nov 12, 2022 1:27 am",Demon Hunter
I was actually just coming here to say this because I was talking about a glyph to remove shadowform the other day.,"Nov 12, 2022 5:09 am",Demon Hunter
"The demon model doesn’t look all that good IMO, and I feel like you’re in Meta form enough that if you hate the look, it’ll be enough to start impacting your enjoyment of the class. I think a far less intrusive option like you suggested, an outline or maybe like an aura particle effect “like combustion for fire mage maybe?” would be appropriate.","Nov 12, 2022 12:30 pm",Demon Hunter
"I know cosmetics generally aren’t top priority for development, but man I’d love for some more options.","Nov 14, 2022 9:40 am",Demon Hunter
"Throwing my weight behind this thread. There’s so much cosmetic flourishes DH is lacking it’s not even funny. Custom demon forms, flight form, more glaive models, more slag-mog. You can crib about “entitlements” all you want, but at the end of the day there’s a very specific quality of fantasy DH evokes that WoW has only to wait until some other upstart game company runs off with it and does what blizzard won’t!","Nov 14, 2022 11:21 pm",Demon Hunter
"I’d rather have an option to just avoid the transformation completely, but custom demon forms would be a good start at least.","Nov 16, 2022 4:45 am",Demon Hunter
I just want to like the way my character looks haha. Demon Hunter feels so fun to play; ever since getting access to a double jump I can’t live my life without it. But man anytime I’m in combat and push Meta I’m just completely taken out of the game.,"Nov 17, 2022 2:09 pm",Demon Hunter
Id love to just be able to customize the demon form at least. It would feel so good to have some individualism during meta. Looking like default demon when i press my big CD definitely aint it.,"Nov 17, 2022 3:36 pm",Demon Hunter
It makes me so happy to revisit the DH forums after my S4 hiatus and seeing a wall of “nerf DH” posts.,"Nov 17, 2022 10:59 am",Demon Hunter
All aboard the S train into DF,"Nov 17, 2022 2:44 pm",Demon Hunter
Posting here cuz why not.,"Nov 16, 2022 12:42 pm",Demon Hunter
You’re here,"Nov 16, 2022 2:55 pm",Demon Hunter
Welcome home,"Nov 16, 2022 9:13 pm",Demon Hunter
"Hello, my fellow gliders","Nov 16, 2022 11:16 pm",Demon Hunter
This is the only cool class with wings forum that matters….,"Nov 17, 2022 2:41 pm",Demon Hunter
Sorry maybe “they” will put the forum up before DF release.,"Nov 17, 2022 2:43 pm",Demon Hunter
Twice the damage along with twice the survivability of all the other melee DPS specs??? This is ridiculous. Needs to be tuned down.,"Nov 16, 2022 3:07 am",Demon Hunter
Tell me you didn’t CC the DH during it’s cd’s without telling me you didn’t CC the DH during it’s cd’s.,"Nov 16, 2022 5:16 pm",Demon Hunter
You dont even need CDs as a DH atm with the amount of dmg and self sustain. Its broken man.,"Nov 16, 2022 5:40 pm",Demon Hunter
"This comeimg from a mage
Who has more cc that cc itself, a wall, more healing than most healers, and monstrous damage","Nov 16, 2022 6:19 pm",Demon Hunter
Coming from a Level 22 mage from Classic…,"Nov 16, 2022 11:20 pm",Demon Hunter
Illidan really hurt your feelings huh l?!,"Nov 17, 2022 1:56 am",Demon Hunter
I agree but please stick to the main issues. It does too much damage and need nerf.,"Nov 17, 2022 2:09 am",Demon Hunter
22 mage?,"Nov 17, 2022 5:56 am",Demon Hunter
no gear and got hit with te hunt?,"Nov 17, 2022 11:10 am",Demon Hunter
You bet. I vote we remove legendaries.,"Nov 17, 2022 11:58 am",Demon Hunter
demon hunters have more healing than an actual healer. i was playing my over geared healer and a demon hunter did 10x my healing.,"Sep 13, 2022 9:51 am",Demon Hunter
Pic or it didn’t happen,"Sep 13, 2022 10:35 am",Demon Hunter
It’s also extremely vulnerable to CC and if you don’t hit you don’t heal.,"Sep 13, 2022 11:14 am",Demon Hunter
You must be bad at healing,"Sep 13, 2022 11:32 am",Demon Hunter
DH self healing is at max 35% leech with occasional fodder procs. If you cant outheal 35% of DH sustain damage I have bad news for you.,"Sep 13, 2022 2:25 pm",Demon Hunter
Edit - I was wrong. If you take fodder max leech is 20%.,"Sep 13, 2022 3:06 pm",Demon Hunter
Df hasn’t even dropped and they are already crying for us to be a dumpster fire again. Find a better pastime than complaining about demon hunters!,"Sep 13, 2022 9:11 pm",Demon Hunter
,"Sep 14, 2022 2:07 pm",Demon Hunter
Stay out of my territory,"Sep 14, 2022 4:42 pm",Demon Hunter
You must be extremely bad at healing then,"Sep 16, 2022 12:46 pm",Demon Hunter
"Sorry but if your DH is healing more than your healer, you might need to actually put some heals on your bar.","Sep 17, 2022 4:39 pm",Demon Hunter
Have you tried actually casting your heals?,"Nov 14, 2022 6:01 pm",Demon Hunter
Or rather learn how to heal,"Nov 15, 2022 12:32 am",Demon Hunter
"They Definitely need to be looked at on PVP side of things.
Even moreso in the pre patch phase, they are unkillable in some scenarios, followed by warlocks. right now these classes can easily 1 Vs 6, waaay over tuned right now. but there could also be an imbalance due to the levels being low for the talent trees not being fully filled out fight now.","Nov 15, 2022 6:31 pm",Demon Hunter
a DH asking to Nerf its own class? for sure a troll,"Nov 16, 2022 5:40 am",Demon Hunter
"you are not even showing stats, or item lvls, not even what healer class, NOTHING, you have ZERO posts!
did you just created this post since a DH kill you? and your feelings are hurt?","Nov 16, 2022 7:27 am",Demon Hunter
"for the first time i can say that DH is self-heal is balance, maybe 5% more leech for my taste. but for the first time we can fight a paladin for a long fight and survive after a stun. remember:","Nov 16, 2022 8:40 am",Demon Hunter
"DH don’t fight can’t heal, can’t heal = dies","Nov 16, 2022 9:35 am",Demon Hunter
after pre-pacth we will LOSE so much healing since covenant and legendary won’t work anymore.,"Nov 16, 2022 10:08 am",Demon Hunter
"DH does have a lot of healing, I can keep up with my healer in end of matches in healing done.
We are not a hybrid class and shouldn’t be able to 0-100 our health with a demon kill + leech from hitting demon for 100k + soul. Then random souls that drop from chaos strike spam (if you run the talent)
As someone who’s played DH all SL, we are very strong in PvP and it’s not fun. Maybe for lower xp players finally getting some rating without even knowing what’s going on it’s fun.","Nov 16, 2022 10:17 am",Demon Hunter
"So I mained DH all through Shadowlands M+ and I learned a lot about the game, dungeons, and, of course, the class itself. I didn’t try PvP too much because I am terrible and never know what to do because… I am terrible.","Nov 14, 2022 3:33 pm",Demon Hunter
"Anyway, while I still have an “okay” iLvl, I figured I try again since Solo Shuffle seems like goofy fun (I have tried it thrice on my lower ilvl Shaman and it seemed fun enough). I really don’t care about my rating, but I would like to know: What is the current bread and butter of Demon Hunter PvP as we live in this wild Pre-Patch world?","Nov 14, 2022 4:27 pm",Demon Hunter
"I’m not trying to be all hard-core-meta-slave-life, but I wouldn’t mind knowing the general idea of do’s and don’ts of talents to use or other tips and tricks. To give context, I’m looking at the immolation aura talents and thinking “wow these look really good” ← judge me by that pls","Nov 14, 2022 5:59 pm",Demon Hunter
"First step: Roll your face across the keyboard to become immortal
Second Step: Dish out millions of damage within 5 seconds with 3 buttons
Third Step: Hit 2900 solo shuffle in 1 day","Nov 14, 2022 9:09 pm",Demon Hunter
But what are those 3 buttons? That’s like the missing element to me getting to step three.,"Nov 14, 2022 9:25 pm",Demon Hunter
"There’s currently 2 builds, essence for burst or AMN for consistent dam (bursty also) cause the hunt gets buffed with mastery. I prefer AMN build cause you can OOM healers faster also even if you get ccd immolation aura still doing damage.","Nov 14, 2022 10:05 pm",Demon Hunter
"I am speaking for 2v2 3v3
Essence Break is incredible for 1 shot scenarios. One thing to keep in mind with this play style though is the amount of synergy and control you will have to have with the team that a build like AMN/Soulrend will not need so much of since your damage is more consistent. You can easily 100-0 some one with just Sigil of Misery-Hunt-Eruption-Essence-Blade dance if you cannot get shut down at any point during this rotation. It’s fun and reliable if your team is also coordinated enough to get the set up. AMN/Soulrend is a lot more of a train the healer scenario or whoever really and it gets the job done. You still have Hunt in this build 9/10 times and it hits like a truck without having to rely on if you crit (Essence break play style needs high crit I play at 40%) or not. Both builds have pros and cons it comes down to what kind of player you are really for Havoc arena gameplay","Nov 14, 2022 10:18 pm",Demon Hunter
"Yeah, I liked essence but all it takes is like a coil or a micro cc and it kinda delays it and they get a defensive or heal off.","Nov 15, 2022 6:18 am",Demon Hunter
"It’s also comp based, let’s say hero cleave (DH/Dk) I think AMN is good for aoe damage with glaives and immolation. DH/Boomie probably essence, root beam a healer and stun burst the dps.","Nov 15, 2022 10:18 am",Demon Hunter
Play something else in PvP cuz your spec is about to be dumpstered.,"Nov 15, 2022 10:21 am",Demon Hunter
"Lol, well I played DH all through Shadowlands so there is a good chance I’ll swap to another class for DF.","Nov 15, 2022 11:31 am",Demon Hunter
"But this is all good information. I have been indeed running AMN, and in my 4 solo queue matchs I have made it to 1350 rating, which makes me feel really good. I’ve enjoyed having the passive damage increases. I never really played night fae during SL, so I grabbed the Hunt just to try it and it isn’t so bad. I also do indeed feel like I sometimes just roll my face across my keyboard, so it sounds like everything has happened as the prophets here have foretold.","Nov 15, 2022 2:10 pm",Demon Hunter
"So I’m trying to accomplish this, but I got to 1353 rating after 4 matches and now my rating won’t go up. Is PvP rating capped per day? Is step three not possible?","Nov 15, 2022 5:35 pm",Demon Hunter
Smash keyboard like most ape DHs. And you’ll be 2700xp. Literally the easiest spec to exist in WoW and it ain’t even close.,"Nov 15, 2022 5:44 pm",Demon Hunter
"So at first I rolled my eyes a bit when I read various people saying that, but now that I’m at 1497 rating and have had no deaths, I fully understand this is actually a very detailed strategy that not only works, but is super fun! I’m probably over ilvl for most other folks, but this has been a rather enjoyable first jump into rated PvP at least.","Nov 15, 2022 6:25 pm",Demon Hunter
Ever heard of BM hunter? Stop talking. You’re doing nothing but trolling any way.,"Nov 15, 2022 8:29 pm",Demon Hunter
I play both. Dh is far easier. Bm is just easier to kite and stay alive with. Really bm has a decent amount of abilities now,"Nov 15, 2022 9:40 pm",Demon Hunter
"You can never convince any player with a good knowledge of PvP or even PvE that BM isn’t the easiest spec in game. Ranged DPS, all instant casts, big damage on short CDs, pets do majority of the damage, you can constantly move, huge mitigation with a soft immunity (turtle), snare on very short CD, interrupt, etc I could go on for quite some time. There is nothing easier to play than BM hunter","Nov 15, 2022 10:33 pm",Demon Hunter
Yes it’s easy. Dh is even easier. Literally all I do for 15 years is pvp,"Nov 16, 2022 2:03 am",Demon Hunter
"15 years. Highest ever was 2k? I’m sorry… both classes are the same. Difference is ranged and melee, positioning matters a lot in arena. If your a stuck in a bad spot as melee you’ll die, as ranged you get to sit further back and have a bigger view of what’s going on. But both classes are as simple.","Nov 16, 2022 2:28 am",Demon Hunter
"Is there any explanation as to why healing from Spirit Bomb should be excluded from effects that increase healing received such as Priest’s Guardian Spirit or Monk’s Close to Heart? I can understand effects that are a percent of health, like Renewal or Exhilaration, but Spirit Bomb doesn’t fall into that category. Does Soul Cleave still benefit from these effects or was it excluded from the start?","Nov 16, 2022 9:55 am",Demon Hunter
"Is it just me or does anyone else want to see the color of “The Hunt” ability, since it is now demon hunter specific, be a green fel color rather than a blue? If it was green it would make more sense.","Nov 14, 2022 1:13 pm",Demon Hunter
"While we’re at it, I’d actually like to see a fel-corrupted Elysian Decree!","Nov 14, 2022 4:15 pm",Demon Hunter
"Yeap, I agree!","Nov 14, 2022 6:42 pm",Demon Hunter
"Made a post about this awhile back. Definitely need to have glyphs to change color to fel green, purple class color, orangey yellow fire, etc. It looks so out of place with the rest of the abilities.","Nov 14, 2022 11:13 pm",Demon Hunter
"is because was form the blue covenant =) each covenant had a color in mind necro was green, nature was blue, ventryl red …etc…","Nov 15, 2022 12:17 am",Demon Hunter
We need a glyph to change The Hunt color effect!!,"Nov 15, 2022 12:46 am",Demon Hunter
"Yeah i agree, i could deal with it when it was tied to a covenant. But now i feel a littlenlike blizz got lazy and just did a copy paste.","Nov 15, 2022 6:00 am",Demon Hunter
This includes elysian decree and sinful brand.,"Nov 15, 2022 9:04 am",Demon Hunter
The animations are fine but cmon atleast a cool fel green or something… not adrenwield furry blue.,"Nov 15, 2022 10:29 am",Demon Hunter
No…everything we do is green…its annoying when i have a Red Mog. Like some kinda Christmas elf or something.,"Nov 15, 2022 1:47 pm",Demon Hunter
A glyph sounds like a really good idea. Similar to how they do the wings. Any idea who we could contact at blizzard for feedback ideas? I’d really like to see the color change or at least provide a way too.,"Nov 15, 2022 4:10 pm",Demon Hunter
"EDIT: Never-mind, I found the feedback section in game.","Nov 15, 2022 4:18 pm",Demon Hunter
"Tbh, I love the blue. It’s so anime.","Nov 15, 2022 4:24 pm",Demon Hunter
This. It’s why I used a glyph to change the color of Immolation Aura (I think that’s what it is; can’t log in to check).,"Nov 15, 2022 5:02 pm",Demon Hunter
"is it possible to make a macro that will do one if the other is in CD?
i try:","Nov 14, 2022 10:08 pm",Demon Hunter
"/cast Sigil of Flame
/cast Elysian Decree","Nov 15, 2022 1:17 pm",Demon Hunter
"but only does the first one, if is in CD it never triggers the second one (Elysian)","Nov 15, 2022 2:19 pm",Demon Hunter
Try,"Nov 15, 2022 2:34 pm",Demon Hunter
"Pretty sure the skill is bugged. its supposed to drop a sigil at target location, or at feet if you got the talent. And it used to due it just fine last night. but today it wont do anything.","Nov 24, 2020 9:28 am",Demon Hunter
I cast it…and its supposed to be at my feet. but it comes up with the target as if it wants me to select a spot…but doesnt let me target anything. says out of range…no matter where i try to use it. its a dead skill atm…,"Nov 25, 2020 11:10 am",Demon Hunter
Anyone else with this issue?,"Nov 13, 2022 10:25 am",Demon Hunter
