comment,date,class
"With the release of the 2nd Phase of the Prepatch, we got some patch balance for the talent tree. idk if i’m wrong but in one of them says: "" * Titanic Rage now causes Odyn’s Fury to Enrage you, deal 10% increased damage and grants you 2-4 stacks of Whirlwind. Titanic Rage also reduces the cooldown of Odyn’s Fury by 10 seconds."" and in-game it doesnt reduces the cooldown","Nov 15, 2022 10:43 pm",Warrior
"the CD reduction was removed, i think in favor of the 10% damage buff. Most likely to keep the CDs lined up.","Nov 15, 2022 11:03 pm",Warrior
"Not being able to cancel bladestorm downright feels awful. Not being able to cancel bladestorm to get a kill in an arena or bg is horrible on its own, but just fat fingering it in pve or any content becoming a “sucks to be u kid sit there and watch it spin for 6 seconds until u can play the game again” scenario feels bad. Anyone else feel this way or am I just trippin?","Nov 15, 2022 7:00 pm",Warrior
"Totally forgot to mention how you have no control over the first 6 seconds of avatar now if you go w/ blademasters torment, which also just feels reeeeeal bad","Nov 15, 2022 7:04 pm",Warrior
"The hurricane talent makes it so you can’t cancel bladestorm, because hurricane progresses regardless of whether or not you are channeling bladestorm.","Nov 15, 2022 8:49 pm",Warrior
"It might just be me, but I never see warriors in pvp matches. And I’m getting my butt handed to me. Is it just me, or are we hurting in pvp atm","Nov 13, 2022 1:08 am",Warrior
Hurting in PvP atm cause most other specs are just broken so ppl are abusing them in Prepatch.,"Nov 13, 2022 1:50 am",Warrior
No reason to play Warrior when you can play DH be immortal do 3 times as much damage with infinite mobility.,"Nov 13, 2022 1:59 am",Warrior
I’ve noticed that too,"Nov 13, 2022 2:08 am",Warrior
I mean even Ret is 2 tapping people. Getting hit for 80k into 120k from Ret.,"Nov 13, 2022 2:17 am",Warrior
I see a Ret or DH I pop shield wall and pray but it still doesn’t help. So I’m just sticking with WotLK where PvP actually is balanced and fun. Prepatch is just broken don’t expect much from it.,"Nov 14, 2022 4:42 am",Warrior
Gotcha. Thanks!,"Nov 14, 2022 12:04 pm",Warrior
I do rated pvp in prot as arms has been too vulnerable.,"Nov 14, 2022 12:24 pm",Warrior
Getting some tasty SC crits!,"Nov 14, 2022 4:28 pm",Warrior
"Warrior is a really bad spot in PvP at the moment. It is actually comical how bad warriors are performing in PvP. Damage is insanely low compared to most classes, and survivability is also really bad. I refuse to log into my warrior until they get buffed. It is currently unplayable.","Nov 14, 2022 4:50 pm",Warrior
"Armor is really strong right now, so any classes that only deal physical are extremely weak. I just overcome that by doing my own thing. Ravager+hurricane+spear+signet and then throw an aftershock in there for good measure. Usually wins the shuffle outright or forces every cd and win on next go","Nov 14, 2022 10:03 pm",Warrior
"Its not you, warrior is just really weak now. needs HUGE damage buffs","Nov 15, 2022 3:28 pm",Warrior
I’m trying to figure out what to play as melee and so far it sounds like DK and DH are the only melee “in a good spot”,"Nov 15, 2022 5:16 pm",Warrior
How is everyones experience so far ?,"Oct 29, 2022 12:14 pm",Warrior
"Before the prepatch I felt really strong, now I feel a bit less than that.","Oct 29, 2022 5:10 pm",Warrior
I tried the bleed spec and it was fun but not my playstyle.,"Oct 29, 2022 7:17 pm",Warrior
"I have found some enjoyment and success playing Avatar with Warlords Torment, and the right side of the Arms tree taking the buffs to execute and mortal strike.","Oct 29, 2022 9:13 pm",Warrior
The problem I have noticed thus far is being very susceptible to CC without bladestorm. I find mysef getting chained roots / stunned and unable to connect outside of charge.,"Oct 31, 2022 5:12 am",Warrior
"I am going to try swapping the Execute / mortal strike buffs for Bladestorm and unhinged / hurricane, but i fear the dmg loss may be too much.","Oct 31, 2022 9:43 am",Warrior
I saw in another thread that some Arms players were hitting 60k+ Mortal strikes.,"Nov 8, 2022 3:36 pm",Warrior
"I am curious what everyone elses experience is so far, and if anyone has any tips","Nov 15, 2022 3:45 pm",Warrior
Title.,"Nov 10, 2022 8:28 pm",Warrior
I was playing around with protection tree and skill and honestly it looks like it would be fine to tank as protection with a 2h. I’ve already done so on a lower and capped warrior.,"Nov 11, 2022 5:12 am",Warrior
Anyone else do this or plan to?,"Nov 12, 2022 12:48 pm",Warrior
The arms revenge build of old was fun. You could tank and out DPS the raid or dungeon.,"Nov 13, 2022 11:12 am",Warrior
??? you wont be able to block… shield block is our main mitigation.,"Nov 13, 2022 12:35 pm",Warrior
I used to do it in vanilla while leveling. I don’t think it would be worth it in retail.,"Nov 14, 2022 3:15 am",Warrior
Is this a stupid check?,"Nov 14, 2022 9:39 pm",Warrior
"Shield slam requires a shield, revenge requires a one hander, devastate requires a one hander which means devastator doesn’t even trigger, this means deep wounds cannot trigger, and you gain 4 rage per auto attack which means it would be taking you 10 years just to press ignore pain since you also cannot shield block or block any attacks. Have fun doing nothing but thunder clap I guess.","Nov 14, 2022 10:16 pm",Warrior
This would require our number one mitigation ie block to be replaced by parry.,"Nov 14, 2022 10:56 pm",Warrior
With our current toolkit and the way % parry is calculated I just cannot envision a defensive encounter that would benefit with a 2H instead of ye old buckler.,"Nov 15, 2022 1:15 am",Warrior
As they say keep your shield arm strong!,"Nov 15, 2022 10:37 am",Warrior
not you projecting.,"Nov 15, 2022 2:05 pm",Warrior
"The whole point of the trees is to see variation and diversity re-introduced into the game. Me asking about a very off-meta, unusual way of playing a spec is valid considering the devs have stated that (with the trees) people have the option to build something wrong. However you get new meta from off meta so it never hurts to explore things. Wrong can/could quickly turn to right.","Nov 15, 2022 3:30 pm",Warrior
"Lets talk about Arms Warrior currently in Dragonflight beta.
At the moment, Arms Warrior is the worse melee class in Dragonflight beta. (not the prepatch) which in it by itself is pretty dire.","Nov 12, 2022 11:28 pm",Warrior
"Arms Warrior has been the kingpin throughout Shadowland for large majority of it. But it has honestly fallen from grace moving to Dragonflight despite getting impending victory, despite having access to double time, storm bolt, heroic leap cooldown. You can get all these things simultaneously but it’s got really only one thing going for which is skull splitter burst damage build based off bleeds, rends etc. However, this doesn’t work with the current meta and changes. With the 40% stamina buff. It’s really struggling, any spec that’s only focused on burst damage is going to have a hard time executing on kill windows given that avenue. It’s damage is in an all right position but honestly even with the mobility changes and survivability from impending victory, it’s survivability is the lowest of any specialization right now.","Nov 12, 2022 11:35 pm",Warrior
"I’d say overall you are in a worse position coming to Dragonflight than you are in Shadowland currently. It looks like, if no major changes is coming which at this point seems very likely. I’d say, you will probably be playing Fury for PVP throughout Dragonflight since its sustainability is much greater than that of Arms.","Nov 12, 2022 11:38 pm",Warrior
You have to remember we don’t have our full talent tree yet.,"Nov 13, 2022 12:00 am",Warrior
"Yeah looking at the tree, I don’t think a couple more points is going to fix this class. But lets see what’s going to happen. You have to understand that other classes that are destroying right now will have as much points as we do.","Nov 13, 2022 12:33 am",Warrior
"Arms Warrior is one of the top DPS specs in raids…
Fury Warrior is one of the top melee in M+…
Prot Warrior is the best tank in M+…","Nov 13, 2022 2:53 am",Warrior
What dude?,"Nov 13, 2022 2:58 am",Warrior
yes the talent tree fills the gaps you gained from covenants and the result is the same XDD,"Nov 13, 2022 9:10 am",Warrior
"hi
beta player here
it doesn’t get better at 70","Nov 13, 2022 9:50 am",Warrior
"Fury warrior S tier, Prot Warrior S tier, Arms Warrior S tier…OP tripping. The ONLY thing they will need is a dps balance pass just like every class once raiding starts.","Nov 13, 2022 12:14 pm",Warrior
"What source are you getting this from???
I’m also basing these off PVP","Nov 13, 2022 12:26 pm",Warrior
You’re trying really hard to not get warrior nerfed lol,"Nov 13, 2022 12:41 pm",Warrior
Oh never mind I see a comment that you say,"Nov 13, 2022 12:53 pm",Warrior
Idk about pvp never mind me,"Nov 13, 2022 1:01 pm",Warrior
"Dude, there are many sources… Warcraftlogs and Subcreation just to name a few. It seems like the only source you have if your own miserable self and its just evident that you’re… bad.","Nov 13, 2022 1:10 pm",Warrior
Fury Warrior is S tier in PvP.,"Nov 13, 2022 1:14 pm",Warrior
"Sorry to be harsh, but its annoying coming to forums to see people complain about how weak a class/spec is when it actually isn’t.","Nov 13, 2022 2:31 pm",Warrior
"Fury warrior is better than arms at 70, but neither spec is close to S tier lmao","Nov 13, 2022 4:52 pm",Warrior
"i’m sure you know more than the multi-glad with several r1s under their belt, but you wanna show your work?","Nov 13, 2022 4:57 pm",Warrior
"Are you sure you’re playing correctly? Warrior is freaking lit, yo.","Nov 13, 2022 4:59 pm",Warrior
"Making a new warrior to start the adventure over again (I just love fury) and confused on whether to go lightforged again, female nelf or female human. I love how female human looks but also night elf so confused on which to go with animation wise","Oct 26, 2022 1:34 pm",Warrior
I like NE race personally,"Oct 26, 2022 1:35 pm",Warrior
"For PVP I would suggest human or gnomes.
For looks humans are the best looking transmog-wise IMO.","Oct 26, 2022 1:46 pm",Warrior
I think whats important is that you like the feel of the character you’re playing. A lot of pvpers will choose physically smaller races for visibility and just look and feel in pvp. You’re going to be playing the character quite a bit so it’s important you like the way they look and feel. Then pick based of what racials suit you.,"Oct 26, 2022 2:30 pm",Warrior
Female Night Elf. Always Female Night Elf.,"Oct 26, 2022 2:46 pm",Warrior
"But seriously; shadowmeld can be used to target drop casters and aimed shot, and it works as a second vanish if you decide to play rogue","Oct 26, 2022 9:57 pm",Warrior
+1 Crizzly,"Oct 26, 2022 10:26 pm",Warrior
Those are all alliance races but all real warriors know the answer is Orc,"Oct 26, 2022 10:31 pm",Warrior
"Undead, for extra CC debuff and not needing to breathe underwater. Also, Cannibalism and their evil laugh make for a winning combo.","Oct 27, 2022 1:51 am",Warrior
"human
10char","Oct 31, 2022 12:05 pm",Warrior
"Orcs or dwarves, can’t go wrong.","Nov 1, 2022 2:42 am",Warrior
My arms warrior is this dwarf. I really like how we look in plate armor.,"Nov 1, 2022 9:08 am",Warrior
"I’d say go mechagnome. They get so much love as warriors! Squeak squeak, oiled up and ready to go~ Charges!","Nov 1, 2022 2:44 pm",Warrior
"I love Undead, but I wish cannibilize was better.","Nov 9, 2022 4:09 am",Warrior
Mag’har Orc Male,"Nov 9, 2022 6:23 am",Warrior
Animations are huge for me so all my 2h melee characters are panda.,"Nov 9, 2022 8:36 am",Warrior
"Those that get it, get it lol.","Nov 9, 2022 9:40 am",Warrior
Behold the glory of the Kul Tiran Warrior.,"Nov 9, 2022 12:01 pm",Warrior
"(My avatar hasn’t updated yet, but Kul Tirans look awesome in plate… and are massive)","Nov 10, 2022 8:13 am",Warrior
Zandalari Trolls are also huge with amazing skills.,"Nov 10, 2022 8:25 pm",Warrior
Whirlwind and Execute. Both abilities that we couldn’t even use up until several months ago when blizz added them back in as cross spec abilities. Do you use them?,"Nov 11, 2022 10:03 pm",Warrior
"I know even though i’ve talented into Rend, I don’t actually put it on my bar since Rend feels like trash to press. I talented into it purely due to Blood and thunder being a BiS talent.","Nov 11, 2022 11:12 pm",Warrior
"Yeh execute you use as a rage dump, think it procs too off something. Mad not to use it. You dont put rend on your bar if your talented to it, better buttons to press. Whirlwind nope, its not even much damage fully buffed on a fury warrior. It just got buffed but its still not enough.","Nov 11, 2022 11:16 pm",Warrior
"Rend is stupid as an active ability since you have to manually apply the dot each time to each enemy. I’m sure blizz realises this due to the fact that Blood and thunder exists. Rend should really just be another passive to single target with Blood and thunder making it actually useful like it does now. I also find it just disrupts my rotation. If I wanted to play a proper DoT maintenance class, I would be playing on my warlock. Not my warrior.","Nov 12, 2022 1:05 pm",Warrior
The reason you don’t put it on your bar is because you don’t have to press it. Since it’s applied in your normal rotation.,"Nov 13, 2022 5:41 pm",Warrior
"Right, so overall we remove devestate and rend from the hotbar so we can click thunderclap and more defensives overall.","Nov 13, 2022 7:24 pm",Warrior
Well it’s not just that but offensively Prot is in a good spot with right talents. You should be pressing Shield Slam almost every other global. So you only have room for Tclap/Revenge weaving for damage.,"Nov 14, 2022 2:53 am",Warrior
"WW has been DOA since it came back in SL and has never been worth the rage, the only scenero i can imagine it being used is to dmg enemies behind you that revenge cant reach…and even then if you find yourself in this situation as prot you have bigger problems xD","Nov 14, 2022 2:56 am",Warrior
"In regards to rend it serves little purpose to use individually as our impactful talent blood and thunder bakes it into our rotation. Furthermore with avatar/unstoppable force making a comeback we can expect to see rend have 100% uptime, simmilar to deep wounds","Nov 14, 2022 6:54 pm",Warrior
Whirlwind is absolutely useless for prot - it was a product of unpruning abilities from classes with no real followup. Slam is also just as worthless for protection.,"Nov 14, 2022 7:26 pm",Warrior
"Execute is excellent to use as prot (in single target fights). The high rage cost feeds into indomitable self healing and anger management CD reduction. Execute can also reset shield slam CD - they combo well with each other. It also greatly boosts your damage. The faster they fall, the less damage incoming to you.","Nov 14, 2022 8:03 pm",Warrior
